5.406220000000000000e+05 9.914840000000000000e+05 9.565900000000000000e+05 1.111492000000000000e+06 7.651960000000000000e+05 7.687640000000000000e+05 5.070980000000000000e+05 5.423820000000000000e+05 5.179300000000000000e+05
3.920000000000000000e+02 1.447600000000000000e+04 1.454600000000000000e+04 2.386000000000000000e+04 1.179000000000000000e+04 1.079200000000000000e+04 5.160000000000000000e+02 4.820000000000000000e+02 1.662000000000000000e+03
8.400000000000006073e-02 3.360000000000002429e-01 5.100000000000003142e-02 1.160000000000000892e-01 8.300000000000005984e-02 7.900000000000005629e-02 7.100000000000004918e-02 6.000000000000003941e-02 6.500000000000004385e-02
2.900000000000001535e-02 3.300000000000001543e-02 2.400000000000001091e-02 2.700000000000001357e-02 4.900000000000002964e-02 3.300000000000001543e-02 2.700000000000001357e-02 4.400000000000002520e-02 3.200000000000001454e-02
