data	data	343548	329976	1.096e+06	1.03813e+06	592520	445276	895796	510712	282804	131360	132008	146560	296772	283720	315484	244104	99672	125388	363872	350224	214944	190632	476968	597896	172396	260964	174464	317324	347040	184484	322616	447820	193836	238952	353752	380080	687888	864516	367288	527404	230232	638968	609844	527652	321048	298712	565516	425316	371672	339608	379636	242132	150048	101960	520844	496236	236568	348380	262908	231980	234052	120452	90584	146136	166336	175464	631060	655800	194812	197896	300492	588148	856088	797872	296000	337616	918396	952044	70712	56636	232472	221396	247464	276644	358812	210140	150916	281284	363436	196600	690588	609308	352120	707260	241196	203612	458436	253080	699268	539508	344184	289208	439420	677544	246392	387964	186680	318888	375940	146440	292704	378000	738596	334088	342100	327436	
data	data	sub-C006_preop3T_AAL_2001	sub-C006_preop3T_AAL_2002	sub-C006_preop3T_AAL_2101	sub-C006_preop3T_AAL_2102	sub-C006_preop3T_AAL_2111	sub-C006_preop3T_AAL_2112	sub-C006_preop3T_AAL_2201	sub-C006_preop3T_AAL_2202	sub-C006_preop3T_AAL_2211	sub-C006_preop3T_AAL_2212	sub-C006_preop3T_AAL_2301	sub-C006_preop3T_AAL_2302	sub-C006_preop3T_AAL_2311	sub-C006_preop3T_AAL_2312	sub-C006_preop3T_AAL_2321	sub-C006_preop3T_AAL_2322	sub-C006_preop3T_AAL_2331	sub-C006_preop3T_AAL_2332	sub-C006_preop3T_AAL_2401	sub-C006_preop3T_AAL_2402	sub-C006_preop3T_AAL_2501	sub-C006_preop3T_AAL_2502	sub-C006_preop3T_AAL_2601	sub-C006_preop3T_AAL_2602	sub-C006_preop3T_AAL_2611	sub-C006_preop3T_AAL_2612	sub-C006_preop3T_AAL_2701	sub-C006_preop3T_AAL_2702	sub-C006_preop3T_AAL_3001	sub-C006_preop3T_AAL_3002	sub-C006_preop3T_AAL_4001	sub-C006_preop3T_AAL_4002	sub-C006_preop3T_AAL_4011	sub-C006_preop3T_AAL_4012	sub-C006_preop3T_AAL_4021	sub-C006_preop3T_AAL_4022	sub-C006_preop3T_AAL_4101	sub-C006_preop3T_AAL_4102	sub-C006_preop3T_AAL_4111	sub-C006_preop3T_AAL_4112	sub-C006_preop3T_AAL_4201	sub-C006_preop3T_AAL_4202	sub-C006_preop3T_AAL_5001	sub-C006_preop3T_AAL_5002	sub-C006_preop3T_AAL_5011	sub-C006_preop3T_AAL_5012	sub-C006_preop3T_AAL_5021	sub-C006_preop3T_AAL_5022	sub-C006_preop3T_AAL_5101	sub-C006_preop3T_AAL_5102	sub-C006_preop3T_AAL_5201	sub-C006_preop3T_AAL_5202	sub-C006_preop3T_AAL_5301	sub-C006_preop3T_AAL_5302	sub-C006_preop3T_AAL_5401	sub-C006_preop3T_AAL_5402	sub-C006_preop3T_AAL_6001	sub-C006_preop3T_AAL_6002	sub-C006_preop3T_AAL_6101	sub-C006_preop3T_AAL_6102	sub-C006_preop3T_AAL_6201	sub-C006_preop3T_AAL_6202	sub-C006_preop3T_AAL_6211	sub-C006_preop3T_AAL_6212	sub-C006_preop3T_AAL_6221	sub-C006_preop3T_AAL_6222	sub-C006_preop3T_AAL_6301	sub-C006_preop3T_AAL_6302	sub-C006_preop3T_AAL_6401	sub-C006_preop3T_AAL_6402	sub-C006_preop3T_AAL_7001	sub-C006_preop3T_AAL_7002	sub-C006_preop3T_AAL_7011	sub-C006_preop3T_AAL_7012	sub-C006_preop3T_AAL_7021	sub-C006_preop3T_AAL_7022	sub-C006_preop3T_AAL_7101	sub-C006_preop3T_AAL_7102	sub-C006_preop3T_AAL_8101	sub-C006_preop3T_AAL_8102	sub-C006_preop3T_AAL_8111	sub-C006_preop3T_AAL_8112	sub-C006_preop3T_AAL_8121	sub-C006_preop3T_AAL_8122	sub-C006_preop3T_AAL_8201	sub-C006_preop3T_AAL_8202	sub-C006_preop3T_AAL_8211	sub-C006_preop3T_AAL_8212	sub-C006_preop3T_AAL_8301	sub-C006_preop3T_AAL_8302	sub-C006_preop3T_AAL_9001	sub-C006_preop3T_AAL_9002	sub-C006_preop3T_AAL_9011	sub-C006_preop3T_AAL_9012	sub-C006_preop3T_AAL_9021	sub-C006_preop3T_AAL_9022	sub-C006_preop3T_AAL_9031	sub-C006_preop3T_AAL_9032	sub-C006_preop3T_AAL_9041	sub-C006_preop3T_AAL_9042	sub-C006_preop3T_AAL_9051	sub-C006_preop3T_AAL_9052	sub-C006_preop3T_AAL_9061	sub-C006_preop3T_AAL_9062	sub-C006_preop3T_AAL_9071	sub-C006_preop3T_AAL_9072	sub-C006_preop3T_AAL_9081	sub-C006_preop3T_AAL_9082	sub-C006_preop3T_AAL_9100	sub-C006_preop3T_AAL_9110	sub-C006_preop3T_AAL_9120	sub-C006_preop3T_AAL_9130	sub-C006_preop3T_AAL_9140	sub-C006_preop3T_AAL_9150	sub-C006_preop3T_AAL_9160	sub-C006_preop3T_AAL_9170	
343548	sub-C006_preop3T_AAL_2001	0	976	8374	2098	218	96	15466	68	112	14	9652	0	3962	6	326	0	5156	0	1618	2368	222	92	78	174	18	12	38	94	2200	0	0	8	12	216	22	32	5540	202	452	156	232	146	100	36	60	42	250	58	72	58	2396	10	1296	14	802	92	16996	40	1404	18	5358	0	1242	0	6386	4	100	76	9520	336	2424	576	4190	86	3532	196	18722	1218	78	0	818	0	434	50	3970	4	110	78	3082	8	2392	490	1550	802	2948	246	1052	276	1328	344	1062	366	2206	980	2346	644	356	432	1226	304	536	290	970	690	622	518	
329976	sub-C006_preop3T_AAL_2002	976	0	194	12920	52	76	106	19892	32	10	0	5560	14	2086	52	38	0	1544	204	2886	10	62	52	590	16	20	2	90	20	286	22	36	664	120	244	40	252	300	134	156	108	130	92	40	40	48	140	48	12	408	16	5954	4	22	108	234	30	27870	114	3374	2	3934	0	2680	2	6464	1784	278	2660	14160	296	1174	136	3166	108	1076	554	16706	0	718	0	1788	64	110	4	2234	28	328	52	1364	372	1778	110	1454	146	1398	282	270	390	942	114	438	184	1302	86	1580	70	510	322	242	432	254	1060	360	234	238	
1.096e+06	sub-C006_preop3T_AAL_2101	8374	194	0	27432	13952	5088	101386	3456	3652	48	3954	176	14856	1258	1626	18	648	38	43082	8206	814	570	46868	17562	2552	5084	282	462	13318	18	14674	20732	10106	4046	4644	564	3924	854	2250	302	1396	544	4790	142	2438	204	6266	214	2336	196	3030	88	930	12	1662	146	706	122	574	176	130	6	24	24	58	56	8254	1106	2102	206	3462	1368	33918	910	7766	748	30708	5610	1330	10	1594	80	1744	142	1948	68	792	188	1446	20	2470	880	1910	1152	2832	624	622	142	1208	344	788	378	2368	1282	2968	1744	418	346	1926	460	288	100	1172	634	1006	1076	
1.03813e+06	sub-C006_preop3T_AAL_2102	2098	12920	27432	0	3106	8752	21570	50864	664	1142	4	8288	1826	14772	1094	1556	12	2384	12720	45576	496	268	23022	74100	1140	3576	388	558	686	462	7416	21358	2674	8212	954	2278	1282	3288	640	2222	534	2540	614	1776	392	1742	618	1410	280	2286	284	1690	110	258	252	1580	104	2192	210	2070	18	150	2	458	16	472	2942	4456	1934	1012	1730	12758	2092	17490	880	7128	2746	35176	56	206	98	1030	350	482	170	1224	186	562	230	442	1234	2744	514	2730	374	1536	728	182	864	836	366	694	542	2938	358	4190	136	570	2016	412	326	146	2194	514	1074	1610	
592520	sub-C006_preop3T_AAL_2111	218	52	13952	3106	0	9730	4898	300	24926	138	0	0	96	14	14960	114	0	0	134	58	10958	6244	11586	3032	13996	14226	14766	8014	2252	38	15752	15402	2848	938	1730	392	5272	1210	3974	294	2102	844	3906	142	1868	94	5362	136	2102	66	1226	24	584	18	3064	132	328	54	514	42	98	0	0	0	76	0	2296	560	244	70	8454	1750	22048	320	7630	286	6994	1120	680	0	118	2	2644	102	2018	4	2514	164	2236	16	430	194	146	236	370	224	266	32	446	70	66	74	264	262	196	234	22	60	452	354	126	16	222	208	296	322	
445276	sub-C006_preop3T_AAL_2112	96	76	5088	8752	9730	0	638	2658	708	6562	0	10	34	214	472	5444	0	8	96	64	3416	9372	4824	3106	3368	11872	2652	16798	118	1208	4078	7666	138	228	294	436	832	9312	298	6328	222	12200	552	1352	156	472	374	1672	152	708	92	588	28	1426	144	4418	30	126	108	134	8	2	0	0	4	10	354	766	134	114	2498	16680	552	16840	192	4586	1392	5616	4	4	6	88	108	3644	36	208	78	2694	102	1494	584	400	420	884	276	282	302	72	264	232	182	170	436	964	204	752	62	178	1348	500	114	70	848	710	1046	1176	
895796	sub-C006_preop3T_AAL_2201	15466	106	101386	21570	4898	638	0	3140	4934	38	9774	76	36668	778	4980	14	876	10	16946	2346	380	130	15912	16912	258	410	110	202	16694	6	4072	11798	2878	1616	1822	350	4356	772	2236	206	1452	474	5196	114	1430	112	6808	176	2438	126	4958	64	2208	10	2602	88	1862	86	910	108	852	4	30	12	1832	30	2870	464	282	118	4040	1066	37450	546	8236	464	20758	2894	1424	2	1946	28	2236	102	3710	24	938	140	3802	20	1516	380	850	512	1522	330	438	64	858	176	386	146	1020	576	1150	862	214	148	892	336	156	42	548	344	550	576	
510712	sub-C006_preop3T_AAL_2202	68	19892	3456	50864	300	2658	3140	0	138	5250	0	10382	160	31780	158	4428	0	960	158	5390	46	112	2146	17512	40	50	20	210	142	1704	326	598	128	46	164	212	520	4298	184	3142	106	4200	462	1544	134	1066	292	1558	152	1838	132	5084	26	374	72	2626	18	8120	58	2544	4	1184	0	1540	4	3132	238	642	108	838	294	8390	548	14330	194	3990	688	4964	18	782	36	2418	56	626	20	2846	42	740	68	1076	164	266	98	316	118	230	112	32	80	120	56	102	154	344	116	448	42	104	358	142	52	14	266	134	220	264	
