data	data	353220	255668	587852	861248	402700	268732	422608	289928	187984	224612	125904	114324	228080	175212	350184	270856	85672	83260	319240	351456	251840	280592	335064	394364	174064	204688	271072	271012	198852	179748	362032	463948	258640	304720	414412	330068	590064	632780	426356	500320	286612	546856	442204	517884	308280	376096	443048	366608	407304	310028	364244	112544	88448	83060	486560	531992	319944	269492	376584	291368	200376	98232	85892	141620	116096	128904	614248	563780	213956	101972	405672	620008	784312	747984	338648	320428	645708	590360	36388	69016	168380	235760	276360	277996	559800	265044	257716	279508	412880	288488	355676	234024	147828	249240	129428	129212	489396	357992	556492	479196	244592	116260	320172	328140	185292	206352	218112	213576	143620	83568	309356	305740	167652	143428	106296	142168	
data	data	sub-C005_preop3T_AAL_2001	sub-C005_preop3T_AAL_2002	sub-C005_preop3T_AAL_2101	sub-C005_preop3T_AAL_2102	sub-C005_preop3T_AAL_2111	sub-C005_preop3T_AAL_2112	sub-C005_preop3T_AAL_2201	sub-C005_preop3T_AAL_2202	sub-C005_preop3T_AAL_2211	sub-C005_preop3T_AAL_2212	sub-C005_preop3T_AAL_2301	sub-C005_preop3T_AAL_2302	sub-C005_preop3T_AAL_2311	sub-C005_preop3T_AAL_2312	sub-C005_preop3T_AAL_2321	sub-C005_preop3T_AAL_2322	sub-C005_preop3T_AAL_2331	sub-C005_preop3T_AAL_2332	sub-C005_preop3T_AAL_2401	sub-C005_preop3T_AAL_2402	sub-C005_preop3T_AAL_2501	sub-C005_preop3T_AAL_2502	sub-C005_preop3T_AAL_2601	sub-C005_preop3T_AAL_2602	sub-C005_preop3T_AAL_2611	sub-C005_preop3T_AAL_2612	sub-C005_preop3T_AAL_2701	sub-C005_preop3T_AAL_2702	sub-C005_preop3T_AAL_3001	sub-C005_preop3T_AAL_3002	sub-C005_preop3T_AAL_4001	sub-C005_preop3T_AAL_4002	sub-C005_preop3T_AAL_4011	sub-C005_preop3T_AAL_4012	sub-C005_preop3T_AAL_4021	sub-C005_preop3T_AAL_4022	sub-C005_preop3T_AAL_4101	sub-C005_preop3T_AAL_4102	sub-C005_preop3T_AAL_4111	sub-C005_preop3T_AAL_4112	sub-C005_preop3T_AAL_4201	sub-C005_preop3T_AAL_4202	sub-C005_preop3T_AAL_5001	sub-C005_preop3T_AAL_5002	sub-C005_preop3T_AAL_5011	sub-C005_preop3T_AAL_5012	sub-C005_preop3T_AAL_5021	sub-C005_preop3T_AAL_5022	sub-C005_preop3T_AAL_5101	sub-C005_preop3T_AAL_5102	sub-C005_preop3T_AAL_5201	sub-C005_preop3T_AAL_5202	sub-C005_preop3T_AAL_5301	sub-C005_preop3T_AAL_5302	sub-C005_preop3T_AAL_5401	sub-C005_preop3T_AAL_5402	sub-C005_preop3T_AAL_6001	sub-C005_preop3T_AAL_6002	sub-C005_preop3T_AAL_6101	sub-C005_preop3T_AAL_6102	sub-C005_preop3T_AAL_6201	sub-C005_preop3T_AAL_6202	sub-C005_preop3T_AAL_6211	sub-C005_preop3T_AAL_6212	sub-C005_preop3T_AAL_6221	sub-C005_preop3T_AAL_6222	sub-C005_preop3T_AAL_6301	sub-C005_preop3T_AAL_6302	sub-C005_preop3T_AAL_6401	sub-C005_preop3T_AAL_6402	sub-C005_preop3T_AAL_7001	sub-C005_preop3T_AAL_7002	sub-C005_preop3T_AAL_7011	sub-C005_preop3T_AAL_7012	sub-C005_preop3T_AAL_7021	sub-C005_preop3T_AAL_7022	sub-C005_preop3T_AAL_7101	sub-C005_preop3T_AAL_7102	sub-C005_preop3T_AAL_8101	sub-C005_preop3T_AAL_8102	sub-C005_preop3T_AAL_8111	sub-C005_preop3T_AAL_8112	sub-C005_preop3T_AAL_8121	sub-C005_preop3T_AAL_8122	sub-C005_preop3T_AAL_8201	sub-C005_preop3T_AAL_8202	sub-C005_preop3T_AAL_8211	sub-C005_preop3T_AAL_8212	sub-C005_preop3T_AAL_8301	sub-C005_preop3T_AAL_8302	sub-C005_preop3T_AAL_9001	sub-C005_preop3T_AAL_9002	sub-C005_preop3T_AAL_9011	sub-C005_preop3T_AAL_9012	sub-C005_preop3T_AAL_9021	sub-C005_preop3T_AAL_9022	sub-C005_preop3T_AAL_9031	sub-C005_preop3T_AAL_9032	sub-C005_preop3T_AAL_9041	sub-C005_preop3T_AAL_9042	sub-C005_preop3T_AAL_9051	sub-C005_preop3T_AAL_9052	sub-C005_preop3T_AAL_9061	sub-C005_preop3T_AAL_9062	sub-C005_preop3T_AAL_9071	sub-C005_preop3T_AAL_9072	sub-C005_preop3T_AAL_9081	sub-C005_preop3T_AAL_9082	sub-C005_preop3T_AAL_9100	sub-C005_preop3T_AAL_9110	sub-C005_preop3T_AAL_9120	sub-C005_preop3T_AAL_9130	sub-C005_preop3T_AAL_9140	sub-C005_preop3T_AAL_9150	sub-C005_preop3T_AAL_9160	sub-C005_preop3T_AAL_9170	
353220	sub-C005_preop3T_AAL_2001	0	3092	10736	1562	86	22	16068	1270	78	18	13226	96	3220	92	370	16	7622	4	3156	3076	86	82	42	58	6	6	60	78	1638	24	58	26	36	618	22	16	3482	124	94	98	48	72	46	36	28	28	58	26	304	22	1036	80	16	0	58	38	22586	168	622	70	5280	86	2958	28	3138	430	60	28	13754	398	494	364	6626	220	6672	170	12792	1506	494	2	3120	158	366	16	9982	418	200	26	3366	134	394	210	262	152	384	140	600	384	426	254	376	456	472	888	308	224	246	352	82	54	392	142	126	70	44	80	
255668	sub-C005_preop3T_AAL_2002	3092	0	392	10004	10	18	46	16996	14	28	0	6830	24	4462	16	50	0	512	2000	2940	84	76	20	132	6	8	22	34	6	562	22	26	1188	384	14	6	94	706	94	80	44	90	68	120	16	34	40	100	32	86	20	1018	0	0	40	58	800	16334	42	688	10	2412	0	1714	0	4878	56	20	8614	5544	120	1288	286	4528	420	3078	822	9784	0	24	0	896	12	82	16	3132	16	24	22	1198	382	290	270	360	220	296	328	198	324	356	316	248	286	616	190	1232	106	146	712	198	168	74	146	52	80	616	
587852	sub-C005_preop3T_AAL_2101	10736	392	0	26866	4556	2444	41332	2198	4052	48	7782	264	6110	264	2546	56	994	0	32982	7708	214	198	36466	11682	1146	1118	146	124	2786	14	12008	18522	2944	2850	1180	160	530	102	332	110	226	106	568	248	126	40	878	162	1116	138	1676	10	330	0	202	42	1050	50	652	44	214	20	52	26	154	54	1232	254	836	16	1094	1690	13620	1052	3006	282	6392	2832	300	2	330	18	1512	32	1216	52	926	48	472	34	180	80	94	86	338	52	100	86	172	112	94	210	124	446	270	316	52	202	432	290	88	20	32	30	176	450	
861248	sub-C005_preop3T_AAL_2102	1562	10004	26866	0	5782	7594	16042	37672	1318	796	6	5414	2772	8810	986	1054	0	180	10594	36142	1058	1288	21926	53140	3458	6082	1434	1058	78	826	15644	29242	3906	9488	1102	2508	808	2322	606	1264	380	1188	1242	3948	202	1176	712	3718	266	1632	178	78	58	14	288	1266	238	616	248	752	18	16	0	160	4	154	1744	3684	2460	142	2336	13606	1924	15664	674	2864	1798	20028	0	30	8	338	180	194	320	598	262	310	318	466	246	92	186	196	640	368	248	158	218	292	212	98	244	382	930	2102	66	316	1746	420	230	62	100	146	190	1404	
402700	sub-C005_preop3T_AAL_2111	86	10	4556	5782	0	9814	1596	284	8696	358	6	2	174	172	14120	554	10	0	104	14	5284	4608	4154	2260	12306	7754	15426	4964	4288	20	6724	9256	524	102	1332	192	3146	1188	6802	776	3812	612	2454	474	412	230	3712	200	772	32	894	10	234	6	810	192	48	24	158	80	28	0	0	0	18	4	564	316	26	8	9434	1508	12654	1328	1566	654	2514	356	12	2	18	10	6176	150	3518	24	3760	378	2214	54	178	18	56	14	118	26	114	56	380	44	50	20	40	32	68	8	8	8	30	16	60	32	10	10	22	28	
268732	sub-C005_preop3T_AAL_2112	22	18	2444	7594	9814	0	276	830	266	8252	0	4	66	24	462	6366	0	0	10	10	2102	5340	3094	1644	5184	5596	4362	11862	32	872	3808	6440	286	496	312	320	870	2110	604	3968	530	3922	426	446	194	208	376	448	96	166	56	16	18	80	170	1036	14	42	42	60	2	6	0	16	0	10	344	504	14	12	4342	5764	1136	6940	790	1754	594	820	0	2	2	88	176	2352	444	184	214	2278	392	248	32	4	12	8	40	26	34	58	104	32	14	4	16	16	56	40	4	16	92	42	28	18	10	20	16	90	
422608	sub-C005_preop3T_AAL_2201	16068	46	41332	16042	1596	276	0	3040	9130	118	5228	192	23428	352	6270	146	144	0	1116	534	606	442	12086	9964	304	288	634	364	2800	14	1352	5180	266	670	290	120	2166	300	1156	244	746	302	1072	210	198	88	1626	120	1254	72	2154	8	836	20	846	122	596	24	832	66	476	0	26	10	804	0	470	170	72	10	3488	1708	11570	628	2004	206	5706	954	130	0	192	18	1184	94	1738	6	1086	150	1326	36	120	14	32	20	158	18	18	16	168	26	28	14	40	38	94	120	14	20	184	100	18	14	14	22	56	180	
289928	sub-C005_preop3T_AAL_2202	1270	16996	2198	37672	284	830	3040	0	478	2930	6	3910	546	17580	388	2614	2	118	792	2016	196	164	988	4792	108	66	322	178	28	548	140	372	84	44	304	138	384	1490	230	738	168	708	646	1782	116	622	462	1866	138	542	76	508	10	14	98	920	88	1176	128	292	12	418	0	332	0	2592	182	282	1450	8	806	4752	734	6480	260	876	716	3034	0	32	6	904	68	158	128	2522	100	174	106	858	42	14	44	22	102	26	42	26	52	94	42	14	38	54	180	120	4	34	226	64	32	12	12	46	26	262	
