1.390000000000000000e+02 1.940000000000000000e+02 3.090000000000000000e+02 4.400000000000000000e+02 4.480000000000000000e+02 4.590000000000000000e+02 5.200000000000000000e+02 5.290000000000000000e+02 5.660000000000000000e+02
8.300000000000000000e+01 1.900000000000000000e+01 3.000000000000000000e+01 1.300000000000000000e+01 3.100000000000000000e+01 3.100000000000000000e+01 1.600000000000000000e+01 1.050000000000000000e+02 7.300000000000000000e+01
