8.900000000000000000e+01 1.210000000000000000e+02 2.700000000000000000e+02 2.780000000000000000e+02 3.200000000000000000e+02 3.410000000000000000e+02 3.650000000000000000e+02 3.800000000000000000e+02 4.200000000000000000e+02 4.450000000000000000e+02 4.490000000000000000e+02 4.500000000000000000e+02 4.900000000000000000e+02 5.080000000000000000e+02 5.220000000000000000e+02 5.720000000000000000e+02 5.950000000000000000e+02 5.960000000000000000e+02 6.190000000000000000e+02 6.460000000000000000e+02 6.480000000000000000e+02 6.690000000000000000e+02 6.790000000000000000e+02
3.000000000000000000e+01 1.130000000000000000e+02 1.050000000000000000e+02 1.050000000000000000e+02 6.600000000000000000e+01 1.100000000000000000e+02 5.700000000000000000e+01 5.700000000000000000e+01 8.200000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 3.100000000000000000e+01 5.700000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 8.300000000000000000e+01 3.100000000000000000e+01 6.600000000000000000e+01 3.000000000000000000e+01 3.000000000000000000e+01 5.700000000000000000e+01 6.600000000000000000e+01 5.700000000000000000e+01
