data	data	302100	182020	437144	618996	404008	268592	215352	192448	159624	141540	182248	185276	279732	224472	285848	269732	89368	113216	324524	387320	90376	81600	285352	286656	119448	219252	194724	250612	245448	220708	173256	195144	241280	295420	600308	632564	411552	578844	329480	335900	181988	233056	611520	659256	587252	604716	483740	528204	579556	453936	311884	142056	73856	51824	361576	455180	239880	241748	310588	283748	210384	138084	117100	123564	108180	138228	849388	817128	249260	135048	360572	517652	621716	708232	163052	234852	830504	817296	25072	29296	172380	180840	239280	202100	399020	219488	292484	269896	368272	226828	857952	587768	567224	640324	343544	335352	493808	242980	850340	793088	458844	424660	703064	639956	322100	323056	382720	188968	253768	226948	344472	306712	616368	452356	286020	69348	
data	data	sub-C011_preop3T_AAL_2001	sub-C011_preop3T_AAL_2002	sub-C011_preop3T_AAL_2101	sub-C011_preop3T_AAL_2102	sub-C011_preop3T_AAL_2111	sub-C011_preop3T_AAL_2112	sub-C011_preop3T_AAL_2201	sub-C011_preop3T_AAL_2202	sub-C011_preop3T_AAL_2211	sub-C011_preop3T_AAL_2212	sub-C011_preop3T_AAL_2301	sub-C011_preop3T_AAL_2302	sub-C011_preop3T_AAL_2311	sub-C011_preop3T_AAL_2312	sub-C011_preop3T_AAL_2321	sub-C011_preop3T_AAL_2322	sub-C011_preop3T_AAL_2331	sub-C011_preop3T_AAL_2332	sub-C011_preop3T_AAL_2401	sub-C011_preop3T_AAL_2402	sub-C011_preop3T_AAL_2501	sub-C011_preop3T_AAL_2502	sub-C011_preop3T_AAL_2601	sub-C011_preop3T_AAL_2602	sub-C011_preop3T_AAL_2611	sub-C011_preop3T_AAL_2612	sub-C011_preop3T_AAL_2701	sub-C011_preop3T_AAL_2702	sub-C011_preop3T_AAL_3001	sub-C011_preop3T_AAL_3002	sub-C011_preop3T_AAL_4001	sub-C011_preop3T_AAL_4002	sub-C011_preop3T_AAL_4011	sub-C011_preop3T_AAL_4012	sub-C011_preop3T_AAL_4021	sub-C011_preop3T_AAL_4022	sub-C011_preop3T_AAL_4101	sub-C011_preop3T_AAL_4102	sub-C011_preop3T_AAL_4111	sub-C011_preop3T_AAL_4112	sub-C011_preop3T_AAL_4201	sub-C011_preop3T_AAL_4202	sub-C011_preop3T_AAL_5001	sub-C011_preop3T_AAL_5002	sub-C011_preop3T_AAL_5011	sub-C011_preop3T_AAL_5012	sub-C011_preop3T_AAL_5021	sub-C011_preop3T_AAL_5022	sub-C011_preop3T_AAL_5101	sub-C011_preop3T_AAL_5102	sub-C011_preop3T_AAL_5201	sub-C011_preop3T_AAL_5202	sub-C011_preop3T_AAL_5301	sub-C011_preop3T_AAL_5302	sub-C011_preop3T_AAL_5401	sub-C011_preop3T_AAL_5402	sub-C011_preop3T_AAL_6001	sub-C011_preop3T_AAL_6002	sub-C011_preop3T_AAL_6101	sub-C011_preop3T_AAL_6102	sub-C011_preop3T_AAL_6201	sub-C011_preop3T_AAL_6202	sub-C011_preop3T_AAL_6211	sub-C011_preop3T_AAL_6212	sub-C011_preop3T_AAL_6221	sub-C011_preop3T_AAL_6222	sub-C011_preop3T_AAL_6301	sub-C011_preop3T_AAL_6302	sub-C011_preop3T_AAL_6401	sub-C011_preop3T_AAL_6402	sub-C011_preop3T_AAL_7001	sub-C011_preop3T_AAL_7002	sub-C011_preop3T_AAL_7011	sub-C011_preop3T_AAL_7012	sub-C011_preop3T_AAL_7021	sub-C011_preop3T_AAL_7022	sub-C011_preop3T_AAL_7101	sub-C011_preop3T_AAL_7102	sub-C011_preop3T_AAL_8101	sub-C011_preop3T_AAL_8102	sub-C011_preop3T_AAL_8111	sub-C011_preop3T_AAL_8112	sub-C011_preop3T_AAL_8121	sub-C011_preop3T_AAL_8122	sub-C011_preop3T_AAL_8201	sub-C011_preop3T_AAL_8202	sub-C011_preop3T_AAL_8211	sub-C011_preop3T_AAL_8212	sub-C011_preop3T_AAL_8301	sub-C011_preop3T_AAL_8302	sub-C011_preop3T_AAL_9001	sub-C011_preop3T_AAL_9002	sub-C011_preop3T_AAL_9011	sub-C011_preop3T_AAL_9012	sub-C011_preop3T_AAL_9021	sub-C011_preop3T_AAL_9022	sub-C011_preop3T_AAL_9031	sub-C011_preop3T_AAL_9032	sub-C011_preop3T_AAL_9041	sub-C011_preop3T_AAL_9042	sub-C011_preop3T_AAL_9051	sub-C011_preop3T_AAL_9052	sub-C011_preop3T_AAL_9061	sub-C011_preop3T_AAL_9062	sub-C011_preop3T_AAL_9071	sub-C011_preop3T_AAL_9072	sub-C011_preop3T_AAL_9081	sub-C011_preop3T_AAL_9082	sub-C011_preop3T_AAL_9100	sub-C011_preop3T_AAL_9110	sub-C011_preop3T_AAL_9120	sub-C011_preop3T_AAL_9130	sub-C011_preop3T_AAL_9140	sub-C011_preop3T_AAL_9150	sub-C011_preop3T_AAL_9160	sub-C011_preop3T_AAL_9170	
302100	sub-C011_preop3T_AAL_2001	0	80	6882	1120	24	88	18712	432	172	8	11868	36	1584	60	384	26	8480	16	9190	1034	0	10	138	16	0	92	16	70	3714	12	10	4	8	68	82	14	26	28	18	36	16	8	80	4	62	60	64	48	132	58	930	2	368	0	140	6	23160	52	1616	38	9058	0	1824	2	1106	0	58	44	7332	20	926	182	4498	226	690	250	7544	882	292	4	1268	6	282	2	7746	0	28	6	8664	0	408	430	250	212	770	342	318	90	340	416	104	70	248	214	306	46	182	34	446	384	208	74	320	236	238	22	
182020	sub-C011_preop3T_AAL_2002	80	0	8	5438	4	18	58	15492	0	40	4	4126	8	934	2	244	4	1550	176	1788	0	6	26	58	2	20	2	6	6	786	16	40	458	232	38	14	24	12	18	16	12	2	14	26	16	36	18	350	20	54	24	108	0	18	4	12	26	12402	46	488	12	5488	2	3036	14	2670	190	52	1768	6926	10	312	18	1480	14	80	366	10562	0	16	0	104	6	62	4	778	10	2	10	800	204	954	90	846	224	2162	288	132	240	804	24	94	142	446	72	1534	100	474	226	242	316	70	562	258	226	58	
437144	sub-C011_preop3T_AAL_2101	6882	8	0	11880	6806	146	31128	678	3656	26	6172	156	8234	458	1474	96	1672	2	25618	4948	18	132	34482	8140	848	428	252	114	1118	8	5330	8758	3020	2448	1664	246	2528	122	700	44	326	52	1018	100	280	70	1262	80	94	34	54	0	0	0	174	30	260	36	50	34	26	0	14	2	32	0	1994	480	1264	54	5134	3194	5872	72	738	36	7118	320	0	0	96	0	320	4	292	2	614	26	346	6	266	108	178	170	1028	80	498	40	220	152	110	100	246	222	180	76	158	24	400	660	280	70	150	356	230	120	
618996	sub-C011_preop3T_AAL_2102	1120	5438	11880	0	3208	2048	2372	25550	32	4882	1896	7586	1000	7182	58	3686	24	3698	9810	47828	162	826	11168	35176	2006	4198	1648	736	112	312	2430	9374	2962	5754	466	868	532	2216	226	622	190	370	614	1124	266	630	672	2738	368	462	204	32	0	38	58	610	196	282	384	412	162	62	18	46	92	42	1092	2498	1646	394	6614	11904	1014	3462	220	824	3838	18200	0	382	26	246	122	420	70	22	136	590	150	64	758	808	320	878	682	2388	686	150	684	1112	258	192	476	868	336	814	308	334	2568	4042	976	260	822	1512	1676	492	
404008	sub-C011_preop3T_AAL_2111	24	4	6806	3208	0	1464	1150	40	17466	166	28	88	78	210	12668	240	2	0	18	40	3826	672	4104	4852	9042	5080	13682	2714	2810	74	2936	2172	1434	42	3014	2092	2992	1378	2762	318	4200	790	3768	350	1014	472	3328	286	1596	268	518	0	42	0	580	20	96	66	90	24	64	0	26	2	46	2	1786	626	436	34	15814	5342	21904	678	4934	362	7376	518	0	0	114	2	6062	64	2146	4	3520	94	1404	4	122	24	26	44	112	84	112	18	188	8	12	14	26	40	34	6	22	0	82	242	58	14	42	62	22	22	
268592	sub-C011_preop3T_AAL_2112	88	18	146	2048	1464	0	0	1154	76	10342	10	20	14	36	34	4736	4	2	16	46	0	776	122	1050	882	10824	1096	14864	16	1374	26	12	2	20	410	1532	230	5090	72	2706	100	5938	464	3476	454	2104	320	2654	126	1374	66	252	0	24	20	2384	90	92	86	176	36	0	18	8	34	22	174	1476	80	42	2038	13060	262	17460	110	3834	770	4028	4	0	34	108	48	3566	56	530	80	2818	46	148	34	44	14	24	50	44	88	4	46	492	12	18	28	42	14	34	14	10	158	238	82	62	36	80	84	96	
215352	sub-C011_preop3T_AAL_2201	18712	58	31128	2372	1150	0	0	688	4564	14	8076	24	11674	72	1012	16	768	16	4710	1520	0	2	4398	880	32	6	6	0	616	0	192	1180	34	190	44	16	580	20	160	32	58	4	168	6	64	6	224	32	24	6	188	2	84	2	70	10	296	18	64	30	384	0	6	0	246	0	74	42	576	10	2146	290	1216	24	238	6	1326	602	4	4	28	2	90	0	278	0	176	0	426	0	122	62	106	98	114	138	66	8	86	64	90	28	118	142	82	22	76	14	410	568	62	16	52	288	298	34	
192448	sub-C011_preop3T_AAL_2202	432	15492	678	25550	40	1154	688	0	8	4566	222	8192	54	10420	6	1472	18	1774	1242	4654	12	22	62	1202	22	94	52	8	12	48	2	88	68	6	32	26	98	136	48	40	20	10	46	74	8	58	92	234	10	92	10	120	0	26	8	60	20	688	24	214	12	3762	0	860	8	3138	40	68	104	46	486	1000	40	170	16	50	322	1048	0	24	6	58	2	146	4	1388	22	26	6	1298	32	52	22	44	44	238	76	26	36	68	14	2	22	38	18	28	24	10	104	284	96	20	50	74	54	44	
