data	data	300680	300168	816880	1.00504e+06	617380	608936	476816	531612	356700	173832	188428	215504	322372	187912	526728	226676	114512	143844	396728	398076	345872	279380	490032	517160	186316	287040	343464	319972	257072	255644	377292	476496	248732	303476	402464	385908	726592	827156	471880	426496	233104	386700	610032	612912	416868	447924	622196	455696	274564	247672	257976	91488	104480	72876	686932	550732	287708	379620	337704	310980	203192	175136	86492	205224	120016	204652	753564	689372	316216	118940	400444	326316	713776	753024	311232	260024	899652	789492	63672	108092	183416	288364	277036	234704	303864	371368	278464	197044	428480	322788	423624	338596	388412	382420	184424	138456	465304	303564	529368	375224	468316	180456	617932	503524	261732	289308	215488	243696	178288	136204	384756	292620	463724	324720	185960	182800	
data	data	sub-C007_preop3T_AAL_2001	sub-C007_preop3T_AAL_2002	sub-C007_preop3T_AAL_2101	sub-C007_preop3T_AAL_2102	sub-C007_preop3T_AAL_2111	sub-C007_preop3T_AAL_2112	sub-C007_preop3T_AAL_2201	sub-C007_preop3T_AAL_2202	sub-C007_preop3T_AAL_2211	sub-C007_preop3T_AAL_2212	sub-C007_preop3T_AAL_2301	sub-C007_preop3T_AAL_2302	sub-C007_preop3T_AAL_2311	sub-C007_preop3T_AAL_2312	sub-C007_preop3T_AAL_2321	sub-C007_preop3T_AAL_2322	sub-C007_preop3T_AAL_2331	sub-C007_preop3T_AAL_2332	sub-C007_preop3T_AAL_2401	sub-C007_preop3T_AAL_2402	sub-C007_preop3T_AAL_2501	sub-C007_preop3T_AAL_2502	sub-C007_preop3T_AAL_2601	sub-C007_preop3T_AAL_2602	sub-C007_preop3T_AAL_2611	sub-C007_preop3T_AAL_2612	sub-C007_preop3T_AAL_2701	sub-C007_preop3T_AAL_2702	sub-C007_preop3T_AAL_3001	sub-C007_preop3T_AAL_3002	sub-C007_preop3T_AAL_4001	sub-C007_preop3T_AAL_4002	sub-C007_preop3T_AAL_4011	sub-C007_preop3T_AAL_4012	sub-C007_preop3T_AAL_4021	sub-C007_preop3T_AAL_4022	sub-C007_preop3T_AAL_4101	sub-C007_preop3T_AAL_4102	sub-C007_preop3T_AAL_4111	sub-C007_preop3T_AAL_4112	sub-C007_preop3T_AAL_4201	sub-C007_preop3T_AAL_4202	sub-C007_preop3T_AAL_5001	sub-C007_preop3T_AAL_5002	sub-C007_preop3T_AAL_5011	sub-C007_preop3T_AAL_5012	sub-C007_preop3T_AAL_5021	sub-C007_preop3T_AAL_5022	sub-C007_preop3T_AAL_5101	sub-C007_preop3T_AAL_5102	sub-C007_preop3T_AAL_5201	sub-C007_preop3T_AAL_5202	sub-C007_preop3T_AAL_5301	sub-C007_preop3T_AAL_5302	sub-C007_preop3T_AAL_5401	sub-C007_preop3T_AAL_5402	sub-C007_preop3T_AAL_6001	sub-C007_preop3T_AAL_6002	sub-C007_preop3T_AAL_6101	sub-C007_preop3T_AAL_6102	sub-C007_preop3T_AAL_6201	sub-C007_preop3T_AAL_6202	sub-C007_preop3T_AAL_6211	sub-C007_preop3T_AAL_6212	sub-C007_preop3T_AAL_6221	sub-C007_preop3T_AAL_6222	sub-C007_preop3T_AAL_6301	sub-C007_preop3T_AAL_6302	sub-C007_preop3T_AAL_6401	sub-C007_preop3T_AAL_6402	sub-C007_preop3T_AAL_7001	sub-C007_preop3T_AAL_7002	sub-C007_preop3T_AAL_7011	sub-C007_preop3T_AAL_7012	sub-C007_preop3T_AAL_7021	sub-C007_preop3T_AAL_7022	sub-C007_preop3T_AAL_7101	sub-C007_preop3T_AAL_7102	sub-C007_preop3T_AAL_8101	sub-C007_preop3T_AAL_8102	sub-C007_preop3T_AAL_8111	sub-C007_preop3T_AAL_8112	sub-C007_preop3T_AAL_8121	sub-C007_preop3T_AAL_8122	sub-C007_preop3T_AAL_8201	sub-C007_preop3T_AAL_8202	sub-C007_preop3T_AAL_8211	sub-C007_preop3T_AAL_8212	sub-C007_preop3T_AAL_8301	sub-C007_preop3T_AAL_8302	sub-C007_preop3T_AAL_9001	sub-C007_preop3T_AAL_9002	sub-C007_preop3T_AAL_9011	sub-C007_preop3T_AAL_9012	sub-C007_preop3T_AAL_9021	sub-C007_preop3T_AAL_9022	sub-C007_preop3T_AAL_9031	sub-C007_preop3T_AAL_9032	sub-C007_preop3T_AAL_9041	sub-C007_preop3T_AAL_9042	sub-C007_preop3T_AAL_9051	sub-C007_preop3T_AAL_9052	sub-C007_preop3T_AAL_9061	sub-C007_preop3T_AAL_9062	sub-C007_preop3T_AAL_9071	sub-C007_preop3T_AAL_9072	sub-C007_preop3T_AAL_9081	sub-C007_preop3T_AAL_9082	sub-C007_preop3T_AAL_9100	sub-C007_preop3T_AAL_9110	sub-C007_preop3T_AAL_9120	sub-C007_preop3T_AAL_9130	sub-C007_preop3T_AAL_9140	sub-C007_preop3T_AAL_9150	sub-C007_preop3T_AAL_9160	sub-C007_preop3T_AAL_9170	
300680	sub-C007_preop3T_AAL_2001	0	482	5590	1000	992	50	13790	106	432	22	14626	56	4858	32	986	20	7706	12	2800	2292	418	50	188	128	40	22	332	24	2064	38	54	24	94	92	58	18	2942	110	976	58	500	54	324	20	196	8	324	30	110	8	700	4	220	0	2280	32	19754	76	1758	36	4728	0	874	12	1348	0	206	52	10984	208	2358	58	6002	514	3720	374	7342	496	430	10	3020	16	1016	8	3550	22	292	6	5554	26	354	614	506	392	456	182	202	154	328	614	552	194	676	366	538	124	172	132	28	28	92	62	206	68	32	26	
300168	sub-C007_preop3T_AAL_2002	482	0	460	14444	280	854	242	12472	134	196	8	11180	48	2352	134	606	2	1896	1798	3704	410	1266	248	592	46	342	368	812	10	902	230	152	1190	164	82	60	140	1000	248	632	46	660	52	168	28	110	78	114	24	84	6	74	4	20	112	998	120	18284	50	534	4	5362	0	2556	4	3972	586	154	6368	5964	780	2732	276	6742	170	4228	494	11878	0	28	2	332	66	436	4	2156	66	348	22	1548	168	704	512	666	160	534	204	130	256	478	674	146	974	1530	214	734	156	234	554	78	154	72	532	312	334	544	
816880	sub-C007_preop3T_AAL_2101	5590	460	0	34652	9100	4450	52814	10200	7680	580	6454	392	11546	294	4908	134	46	154	36710	10014	2586	1012	49316	20466	2582	2470	1498	688	3072	42	15352	18726	7770	2716	4328	464	2344	426	1458	192	646	162	2616	238	930	108	2468	178	158	36	248	2	104	8	1000	200	412	226	384	176	146	4	2	22	74	8	5838	894	3614	56	3786	534	13042	1412	6612	726	14690	1230	80	22	92	36	544	46	248	74	640	48	602	158	182	218	654	180	1254	46	216	94	276	224	920	84	1360	256	1086	442	430	130	166	106	210	80	154	152	106	148	
1.00504e+06	sub-C007_preop3T_AAL_2102	1000	14444	34652	0	3926	12120	15304	60108	1140	3998	488	11094	978	9522	910	2156	6	1842	18946	42800	1606	1822	24556	60832	2080	5626	1476	888	116	1516	12616	24682	2894	7890	716	2570	898	2512	484	1268	280	1240	764	1674	418	678	654	1412	302	454	70	30	34	46	366	1276	276	1880	310	1686	26	138	0	446	14	136	1492	3260	4668	726	1740	10992	1974	18430	1088	7090	3084	19940	14	410	46	526	260	422	76	990	272	528	144	1002	252	848	616	660	302	240	380	264	436	576	722	114	1036	1290	402	2458	228	396	1488	260	602	172	430	272	650	1162	
617380	sub-C007_preop3T_AAL_2111	992	280	9100	3926	0	11316	2934	1990	24098	600	156	32	622	56	25706	576	72	8	310	190	14010	6676	5020	2968	10872	8450	21088	5140	2800	30	7788	10036	574	526	748	516	8760	1224	7944	736	5550	610	3640	306	1350	204	6414	262	644	102	1006	8	410	10	4978	392	1252	136	704	294	404	4	12	6	298	8	1320	654	788	40	12618	726	15010	776	6116	310	8392	1270	452	26	94	46	6034	200	1794	48	4216	164	2224	128	662	98	472	176	676	82	578	230	862	166	816	80	2838	506	2982	718	950	168	882	194	368	324	320	456	830	936	
608936	sub-C007_preop3T_AAL_2112	50	854	4450	12120	11316	0	552	8032	1522	15212	10	252	90	416	640	11556	4	130	84	154	8126	10004	5804	5148	6948	19060	6224	19576	78	2416	7322	11096	204	566	614	942	600	13362	340	7632	310	11664	718	6870	344	3048	732	7566	264	1600	48	124	26	574	282	7486	36	902	246	1296	2	86	0	178	0	224	752	1346	130	144	2782	10972	744	24600	174	3442	952	5604	14	546	6	356	178	3746	70	694	214	1650	140	760	46	354	56	120	86	110	120	324	94	560	92	46	364	308	316	500	154	130	696	164	308	264	78	134	298	598	
476816	sub-C007_preop3T_AAL_2201	13790	242	52814	15304	2934	552	0	6282	9600	194	3468	194	22830	174	5922	52	28	48	4010	464	686	200	18990	11378	190	300	514	96	3532	22	2610	5752	2528	1292	1488	284	1808	188	998	68	400	84	1168	96	488	44	1314	76	214	10	842	0	130	0	1966	74	2170	88	808	82	1098	2	92	12	910	0	2028	422	702	40	2574	242	7832	698	3428	386	6212	694	86	4	96	8	336	20	1044	26	516	28	2480	68	162	154	284	102	504	72	118	60	170	152	372	38	576	116	496	198	248	74	76	62	108	42	92	56	50	62	
531612	sub-C007_preop3T_AAL_2202	106	12472	10200	60108	1990	8032	6282	0	610	9724	22	14450	246	27018	332	3356	0	504	1774	2630	476	654	6174	19818	672	1434	422	266	34	1142	1126	2160	178	224	362	448	338	1936	132	726	118	906	318	732	150	616	298	304	176	492	26	76	14	44	136	1668	72	3376	180	1714	4	2090	0	696	0	1876	576	750	274	146	562	9242	534	11770	196	3996	1108	7966	4	470	2	676	76	238	30	3018	108	318	56	2442	46	450	130	312	102	66	100	54	80	258	184	42	262	516	120	1206	64	156	882	90	224	42	76	80	378	668	
356700	sub-C007_preop3T_AAL_2211	432	134	7680	1140	24098	1522	9600	610	0	152	98	10	7648	42	25712	186	36	6	168	80	2102	840	1312	478	1656	694	4202	532	1816	6	254	644	118	62	432	284	4856	358	3240	126	2608	152	3010	92	1000	68	5296	82	530	24	558	2	286	0	3250	64	376	42	780	162	158	0	6	4	44	4	1074	306	468	14	9026	246	18080	272	5630	128	6300	378	562	10	102	6	3742	32	1468	12	2088	40	1420	58	602	28	298	46	464	46	226	94	432	30	366	20	550	96	474	150	164	36	124	126	172	90	56	54	74	106	
173832	sub-C007_preop3T_AAL_2212	22	196	580	3998	600	15212	194	9724	152	0	0	48	16	3382	90	8856	0	26	16	36	230	188	552	218	266	428	158	332	16	528	34	16	10	22	158	182	156	4184	76	1638	56	3040	258	3686	80	1188	234	3422	54	588	12	72	6	368	74	1896	6	304	60	342	0	12	0	48	0	54	176	284	52	74	228	3174	108	8582	28	1000	310	2000	2	152	2	72	34	432	14	128	48	240	30	140	18	108	8	18	32	30	30	66	28	164	14	6	30	44	26	72	20	30	78	62	102	62	18	24	42	74	
188428	sub-C007_preop3T_AAL_2301	14626	8	6454	488	156	10	3468	22	98	0	0	10	19652	6	2182	0	5404	2	4094	310	46	4	268	364	4	2	42	8	4212	0	4	32	2	4	12	8	108	14	104	8	74	6	610	0	482	0	338	4	296	0	630	0	602	0	1346	6	1890	2	926	6	1776	0	570	0	166	0	182	8	108	0	122	4	2900	32	808	18	782	32	526	0	3746	0	1766	0	4866	0	134	0	4998	2	210	6	98	2	190	6	16	12	62	4	148	0	182	2	146	26	42	6	4	4	8	10	14	12	0	4	
215504	sub-C007_preop3T_AAL_2302	56	11180	392	11094	32	252	194	14450	10	48	10	0	32	16482	40	2512	0	6826	264	4966	16	68	78	2662	0	24	32	78	6	6358	12	14	2	4	14	12	48	190	20	114	10	90	24	360	6	338	26	106	6	300	0	94	0	48	24	480	42	2082	8	396	0	4278	0	4466	0	3028	26	28	36	4	48	224	70	3524	32	350	166	338	0	148	0	1748	10	798	12	3490	20	70	12	1296	2	64	14	26	12	0	8	0	6	16	12	4	22	44	16	78	12	20	58	2	6	4	2	0	24	46	
