data	data	373240	331532	774312	1.06407e+06	541360	314964	387268	476272	314540	111060	113976	135644	188728	261248	269732	215296	96628	100992	394320	380840	225984	238152	400716	613200	122368	250076	251384	255008	223756	166756	379780	471392	186556	209608	388228	459716	642296	695716	360568	479628	180792	312612	646224	548192	343344	396516	575636	387396	452852	317908	297252	105564	133664	107680	578512	533064	376628	278468	309536	256644	277556	133188	106248	175688	65384	107912	628316	684672	173484	79796	379232	642708	811856	640728	269408	299620	689984	772772	60356	63472	270112	210388	321456	183048	413308	242264	294980	252700	392628	239424	623144	473588	472380	448640	142684	82468	504060	353796	636236	585172	487992	163228	545620	393972	287376	185540	422496	402096	119940	84232	324192	319028	402640	201480	164832	115140	
data	data	sub-C008_preop3T_AAL_2001	sub-C008_preop3T_AAL_2002	sub-C008_preop3T_AAL_2101	sub-C008_preop3T_AAL_2102	sub-C008_preop3T_AAL_2111	sub-C008_preop3T_AAL_2112	sub-C008_preop3T_AAL_2201	sub-C008_preop3T_AAL_2202	sub-C008_preop3T_AAL_2211	sub-C008_preop3T_AAL_2212	sub-C008_preop3T_AAL_2301	sub-C008_preop3T_AAL_2302	sub-C008_preop3T_AAL_2311	sub-C008_preop3T_AAL_2312	sub-C008_preop3T_AAL_2321	sub-C008_preop3T_AAL_2322	sub-C008_preop3T_AAL_2331	sub-C008_preop3T_AAL_2332	sub-C008_preop3T_AAL_2401	sub-C008_preop3T_AAL_2402	sub-C008_preop3T_AAL_2501	sub-C008_preop3T_AAL_2502	sub-C008_preop3T_AAL_2601	sub-C008_preop3T_AAL_2602	sub-C008_preop3T_AAL_2611	sub-C008_preop3T_AAL_2612	sub-C008_preop3T_AAL_2701	sub-C008_preop3T_AAL_2702	sub-C008_preop3T_AAL_3001	sub-C008_preop3T_AAL_3002	sub-C008_preop3T_AAL_4001	sub-C008_preop3T_AAL_4002	sub-C008_preop3T_AAL_4011	sub-C008_preop3T_AAL_4012	sub-C008_preop3T_AAL_4021	sub-C008_preop3T_AAL_4022	sub-C008_preop3T_AAL_4101	sub-C008_preop3T_AAL_4102	sub-C008_preop3T_AAL_4111	sub-C008_preop3T_AAL_4112	sub-C008_preop3T_AAL_4201	sub-C008_preop3T_AAL_4202	sub-C008_preop3T_AAL_5001	sub-C008_preop3T_AAL_5002	sub-C008_preop3T_AAL_5011	sub-C008_preop3T_AAL_5012	sub-C008_preop3T_AAL_5021	sub-C008_preop3T_AAL_5022	sub-C008_preop3T_AAL_5101	sub-C008_preop3T_AAL_5102	sub-C008_preop3T_AAL_5201	sub-C008_preop3T_AAL_5202	sub-C008_preop3T_AAL_5301	sub-C008_preop3T_AAL_5302	sub-C008_preop3T_AAL_5401	sub-C008_preop3T_AAL_5402	sub-C008_preop3T_AAL_6001	sub-C008_preop3T_AAL_6002	sub-C008_preop3T_AAL_6101	sub-C008_preop3T_AAL_6102	sub-C008_preop3T_AAL_6201	sub-C008_preop3T_AAL_6202	sub-C008_preop3T_AAL_6211	sub-C008_preop3T_AAL_6212	sub-C008_preop3T_AAL_6221	sub-C008_preop3T_AAL_6222	sub-C008_preop3T_AAL_6301	sub-C008_preop3T_AAL_6302	sub-C008_preop3T_AAL_6401	sub-C008_preop3T_AAL_6402	sub-C008_preop3T_AAL_7001	sub-C008_preop3T_AAL_7002	sub-C008_preop3T_AAL_7011	sub-C008_preop3T_AAL_7012	sub-C008_preop3T_AAL_7021	sub-C008_preop3T_AAL_7022	sub-C008_preop3T_AAL_7101	sub-C008_preop3T_AAL_7102	sub-C008_preop3T_AAL_8101	sub-C008_preop3T_AAL_8102	sub-C008_preop3T_AAL_8111	sub-C008_preop3T_AAL_8112	sub-C008_preop3T_AAL_8121	sub-C008_preop3T_AAL_8122	sub-C008_preop3T_AAL_8201	sub-C008_preop3T_AAL_8202	sub-C008_preop3T_AAL_8211	sub-C008_preop3T_AAL_8212	sub-C008_preop3T_AAL_8301	sub-C008_preop3T_AAL_8302	sub-C008_preop3T_AAL_9001	sub-C008_preop3T_AAL_9002	sub-C008_preop3T_AAL_9011	sub-C008_preop3T_AAL_9012	sub-C008_preop3T_AAL_9021	sub-C008_preop3T_AAL_9022	sub-C008_preop3T_AAL_9031	sub-C008_preop3T_AAL_9032	sub-C008_preop3T_AAL_9041	sub-C008_preop3T_AAL_9042	sub-C008_preop3T_AAL_9051	sub-C008_preop3T_AAL_9052	sub-C008_preop3T_AAL_9061	sub-C008_preop3T_AAL_9062	sub-C008_preop3T_AAL_9071	sub-C008_preop3T_AAL_9072	sub-C008_preop3T_AAL_9081	sub-C008_preop3T_AAL_9082	sub-C008_preop3T_AAL_9100	sub-C008_preop3T_AAL_9110	sub-C008_preop3T_AAL_9120	sub-C008_preop3T_AAL_9130	sub-C008_preop3T_AAL_9140	sub-C008_preop3T_AAL_9150	sub-C008_preop3T_AAL_9160	sub-C008_preop3T_AAL_9170	
373240	sub-C008_preop3T_AAL_2001	0	5734	7102	5256	106	158	11356	2502	70	36	11184	210	5216	156	46	66	4490	30	4038	4616	38	200	62	342	0	120	42	160	1420	28	10	16	28	86	22	30	4254	342	128	160	148	170	174	76	90	46	138	70	300	64	270	6	230	14	886	132	29188	316	394	302	9254	4	4740	64	1076	14	62	188	8596	84	1256	1226	6138	1352	4068	1348	9854	2752	840	6	4910	36	602	34	9090	162	98	92	8112	154	736	448	474	176	904	132	464	236	538	450	244	38	570	154	782	162	176	156	44	18	212	78	210	38	32	62	
331532	sub-C008_preop3T_AAL_2002	5734	0	884	14016	64	166	156	16114	40	60	10	7804	20	2678	18	132	10	1092	3838	4384	32	300	4	144	0	118	30	190	14	76	16	20	468	166	14	32	324	888	124	276	98	276	50	58	20	46	124	54	28	66	14	400	4	10	278	152	2446	21302	490	1412	68	7276	0	4816	0	4730	1082	82	8482	6412	342	2160	560	1588	878	3784	1212	18622	0	2	0	44	42	54	36	3070	64	138	76	1776	624	672	426	442	320	344	564	576	562	892	320	264	350	564	258	1006	366	272	108	230	452	258	492	74	76	74	
774312	sub-C008_preop3T_AAL_2101	7102	884	0	29176	6642	1266	49060	4862	5718	378	3610	266	7924	984	3276	132	182	24	37176	8834	296	232	42950	19624	706	696	480	312	1878	14	12206	16960	6748	2170	3108	892	2504	524	650	172	294	132	6218	502	1578	338	4160	168	2728	160	1332	2	542	8	956	120	322	124	856	232	278	4	2	12	0	2	6472	1468	2132	26	5820	1130	25992	1416	10508	1468	17092	1928	234	0	172	10	856	34	242	46	996	116	900	58	562	128	376	74	666	78	292	140	560	160	272	46	590	104	1098	142	278	90	68	80	180	46	168	56	46	52	
1.06407e+06	sub-C008_preop3T_AAL_2102	5256	14016	29176	0	7558	4782	10408	51032	808	5230	80	4922	658	12670	224	1332	12	606	20114	47296	1322	1046	20002	70504	2624	2990	1236	848	140	376	14046	31318	1962	8410	408	3048	1446	4328	600	2342	220	1774	802	2198	330	400	814	3612	240	546	74	240	24	302	562	3072	864	1006	282	400	134	248	0	516	0	526	1092	4640	2598	316	1554	20388	2872	18290	2300	11306	3526	29958	2	70	2	404	258	216	194	1048	396	712	212	744	2010	1326	1448	1158	250	344	1506	750	1594	1124	716	522	618	1260	282	3766	480	340	556	242	696	322	916	156	524	1670	
541360	sub-C008_preop3T_AAL_2111	106	64	6642	7558	0	9368	1212	620	25380	44	40	8	166	56	14374	1042	8	2	52	30	8364	7058	7104	8400	6898	8878	15186	8116	4454	952	11044	12344	790	276	1218	740	6084	4864	4894	2422	2930	1708	2856	1738	612	792	5444	1058	626	442	492	6	304	18	1080	726	170	74	196	156	94	0	0	2	0	0	1052	1994	36	18	7328	1916	16378	1204	2722	310	4894	3076	8	4	122	8	7270	882	4320	8	4126	704	818	46	282	92	136	48	224	110	126	76	290	106	120	18	242	58	392	78	140	46	86	78	74	18	78	30	48	58	
314964	sub-C008_preop3T_AAL_2112	158	166	1266	4782	9368	0	390	1584	2362	8058	0	12	16	74	944	9508	0	12	22	24	3844	5248	1326	3178	1848	13668	3678	14434	274	2482	5082	5808	134	50	134	208	900	4454	582	4600	298	5054	252	952	100	208	352	3138	38	298	8	66	10	712	146	3202	164	106	112	78	44	0	0	4	0	2	212	364	116	20	1974	5962	584	8980	100	728	848	3110	0	0	0	118	378	4034	154	24	256	2338	80	82	28	34	20	32	24	14	24	30	22	222	12	10	26	24	20	96	20	28	74	22	12	84	18	10	36	56	
387268	sub-C008_preop3T_AAL_2201	11356	156	49060	10408	1212	390	0	3024	4958	322	3962	124	17276	1068	3050	134	22	6	2468	412	206	278	8710	8364	52	200	222	176	1982	20	1268	4278	820	246	628	410	1560	480	310	160	192	142	4274	218	640	220	3404	104	2272	126	1042	2	556	10	692	126	448	106	584	216	210	2	6	12	6	4	1314	506	58	26	6326	1022	12650	490	2960	228	6516	996	100	0	54	16	332	42	212	16	602	122	830	32	362	64	160	46	282	48	88	44	380	56	106	28	218	52	332	90	88	36	52	60	52	10	58	16	24	40	
476272	sub-C008_preop3T_AAL_2202	2502	16114	4862	51032	620	1584	3024	0	234	8366	36	5404	352	26148	96	4584	4	738	1750	1638	198	728	2164	17368	112	164	260	258	46	834	184	864	66	24	194	374	1068	3012	328	1406	136	1406	770	2432	250	680	578	3186	120	1374	30	280	8	646	252	2864	720	1564	168	528	92	1394	2	1026	0	1578	342	604	824	92	1026	15538	1262	12930	636	3674	1522	6534	0	166	4	592	106	284	142	2558	244	354	176	2270	424	246	284	210	94	84	450	200	382	388	104	66	112	206	78	626	92	106	158	68	174	104	142	36	182	416	
