424376	sub-C015_preop3T_AAL_2211	54	24	7386	1478	28552	1320	9284	852	0	618	78	6	7384	62	26218	312	22	0	62	16	226	230	2436	238	6800	258	3086	146	2532	34	12	142	6	0	310	980	6790	5284	1294	786	1088	1998	4190	2306	1018	1006	9124	1804	2298	192	2782	0	1672	0	4424	186	622	8	950	18	32	0	18	0	54	0	956	2294	50	20	3406	690	28624	2408	4992	98	5692	1088	40	2	324	36	1672	160	2920	16	2726	208	526	46	620	42	132	32	410	14	26	4	302	24	16	6	40	12	146	36	18	4	60	2	6	6	56	6	16	50	
158856	sub-C015_preop3T_AAL_2212	2	30	44	2292	848	14050	52	3842	618	0	4	0	70	908	284	5560	0	2	2	24	152	54	52	20	368	286	352	1272	2	212	8	4	8	2	114	282	896	4952	94	2028	124	3526	856	3232	690	1476	362	3896	58	180	16	24	4	268	28	2042	94	168	70	134	0	26	0	26	0	36	148	264	22	34	376	5378	852	9000	30	1242	358	2778	0	2	0	118	8	502	4	116	44	414	4	72	2	100	4	24	2	2	2	0	0	174	2	2	2	20	2	50	4	8	38	8	0	0	6	16	28	40	
144804	sub-C015_preop3T_AAL_2301	13584	18	10130	106	24	12	3618	48	78	4	0	2	11670	4	994	0	6652	0	5100	46	10	4	282	18	4	6	8	4	4088	0	6	8	2	10	12	26	64	40	8	6	14	34	100	6	70	2	140	8	244	2	358	2	146	0	126	10	1048	4	184	10	626	0	1272	2	80	6	102	16	8	0	272	68	940	126	106	52	384	160	84	0	1466	0	600	2	4370	0	124	8	2152	8	38	16	16	2	4	2	4	0	14	14	6	0	8	0	10	8	4	0	4	2	0	2	4	0	0	6	
145376	sub-C015_preop3T_AAL_2302	16	10494	400	12166	0	0	298	10546	6	0	2	0	18	15192	0	10	0	4056	76	1610	0	0	318	1858	0	0	0	0	0	2802	32	68	12	2	8	8	12	0	0	0	0	0	4	44	4	52	4	16	4	58	4	0	0	0	0	2	16	790	0	360	0	3090	0	3570	0	558	10	84	0	0	2	22	40	1658	20	232	36	146	0	48	0	504	0	554	0	378	4	0	0	264	12	6	8	6	2	0	8	4	6	6	4	0	2	0	0	6	4	0	0	0	4	0	4	0	2	16	
296356	sub-C015_preop3T_AAL_2311	3050	38	9690	996	184	84	30294	534	7384	70	11670	18	0	98	9098	28	92	2	1016	60	50	20	618	216	54	30	62	20	7994	0	24	124	30	26	338	366	2042	268	446	22	550	170	1640	72	626	36	2232	36	2380	16	2630	2	1164	0	1444	40	1094	30	1288	42	434	4	248	8	256	12	1064	202	66	30	3970	762	16588	442	3322	198	7676	1434	120	4	704	4	786	44	2794	8	1788	80	994	42	370	138	60	50	214	50	52	24	106	88	20	4	40	4	70	26	10	6	24	4	18	12	18	0	8	30	
233940	sub-C015_preop3T_AAL_2312	6	2092	904	13880	36	36	826	26998	62	908	4	15192	98	0	20	7942	0	228	138	256	18	12	700	3216	14	6	18	12	8	5100	64	110	14	16	216	302	56	328	10	62	28	374	386	2498	68	1198	24	2088	78	698	22	56	4	206	2	674	34	406	40	1148	0	1806	0	2190	0	614	152	1084	8	10	122	2792	180	9606	74	1012	232	2870	6	100	12	792	12	46	12	1098	16	26	4	828	48	190	42	48	12	0	20	4	32	294	20	4	34	62	10	68	12	10	112	16	6	4	22	40	86	130	
352716	sub-C015_preop3T_AAL_2321	114	20	1954	418	20398	706	4524	190	26218	284	994	0	9098	20	0	180	70	0	366	10	968	178	318	76	5242	170	4276	108	10794	14	16	56	4	0	156	334	3062	2606	864	220	1228	1412	2638	862	742	310	6360	592	2360	90	3106	0	1886	0	3872	52	544	4	896	12	32	0	14	0	76	0	578	892	36	6	1370	362	21686	1510	4374	46	3098	364	126	2	1454	18	6922	78	4418	8	4256	104	716	14	594	22	94	16	386	6	14	0	304	12	12	4	40	8	116	14	14	2	54	2	4	4	38	2	10	34	
162412	sub-C015_preop3T_AAL_2322	0	6	70	2012	378	5148	94	2974	312	5560	0	10	28	7942	180	0	0	40	4	4	68	466	22	14	182	34	124	990	6	7094	10	36	2	10	160	248	348	2684	72	1092	66	2180	728	5454	240	2778	96	4380	52	1496	8	54	0	542	12	1770	4	132	16	448	0	40	0	106	0	30	112	666	2	2	82	1328	440	9842	24	580	94	854	2	64	12	1270	10	4364	10	448	22	928	2	138	14	146	14	6	4	0	10	6	16	314	10	0	28	18	12	14	6	0	56	20	4	2	8	42	48	56	
87524	sub-C015_preop3T_AAL_2331	8632	0	3304	14	18	2	326	2	22	0	6652	0	92	0	70	0	0	0	1742	12	0	0	40	0	2	0	2	0	3888	0	0	0	0	2	10	6	2	2	2	0	0	0	4	0	24	2	4	0	224	2	158	0	24	0	12	0	2608	0	506	4	70	0	1236	0	42	2	430	2	2	0	2	4	690	12	10	4	6	10	2534	0	4876	0	898	0	3076	0	60	0	1364	0	2	2	2	2	0	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72408	sub-C015_preop3T_AAL_2332	0	2776	28	2178	0	2	10	580	0	2	0	4056	2	228	0	40	0	0	18	336	0	0	6	78	0	0	0	0	2	5006	2	2	0	0	30	38	4	2	2	6	2	0	2	14	6	434	2	6	2	404	2	14	0	0	0	4	0	2656	2	452	0	746	0	3586	0	22	48	778	0	0	4	6	14	2684	8	54	6	6	0	2444	2	4284	0	1794	4	184	2	2	0	80	0	2	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
381272	sub-C015_preop3T_AAL_2401	8362	3606	44474	15682	32	10	1984	2254	62	2	5100	76	1016	138	366	4	1742	18	0	16838	16	6	2426	1108	12	12	12	4	1764	6	6606	4514	6540	5794	426	178	2610	36	212	34	26	52	256	32	656	18	184	40	570	4	336	0	172	0	102	22	380	74	858	50	298	36	170	10	100	38	2736	288	10786	30	56	100	12664	1156	7686	1036	9430	1194	50	0	270	0	582	10	566	12	192	34	428	30	396	110	272	58	202	2	192	30	356	60	132	48	132	72	120	16	112	34	8	4	60	60	162	56	10	30	
256104	sub-C015_preop3T_AAL_2402	2460	4610	8084	30958	8	24	332	354	16	24	46	1610	60	256	10	4	12	336	16838	0	12	4	622	2164	2	4	14	0	10	316	5812	3664	3854	11174	212	146	170	34	50	26	6	34	92	42	116	8	64	40	48	4	22	0	12	0	10	16	696	722	84	128	4	146	2	138	6	94	1970	1098	6864	5852	532	406	594	3306	326	2392	808	4898	0	2	2	24	6	32	10	88	12	24	8	122	204	160	170	110	34	16	124	18	118	134	120	10	48	24	4	144	52	12	10	14	36	26	106	38	4	74	
167492	sub-C015_preop3T_AAL_2501	4	62	262	160	5116	1918	46	62	226	152	10	0	50	18	968	68	0	0	16	12	0	4838	632	404	4678	2958	8312	3130	1156	14	4690	2870	484	142	134	46	3058	1402	1680	584	4624	1360	628	116	146	28	648	108	380	10	282	0	260	0	792	130	10	12	96	14	4	6	2	4	10	2	220	142	0	30	8792	1476	2390	1186	96	76	1594	606	2	2	16	4	1982	646	268	0	2958	664	280	60	28	14	6	2	24	2	34	12	22	16	2	2	0	2	2	4	2	2	0	2	20	10	10	4	0	0	
139652	sub-C015_preop3T_AAL_2502	0	6	148	82	2866	2024	22	38	230	54	4	0	20	12	178	466	0	0	6	4	4838	0	396	498	3542	5156	3212	7512	8	498	3210	5496	252	1254	90	220	190	1380	40	3088	174	3706	162	292	68	102	52	360	20	42	12	6	8	0	18	176	8	30	6	36	0	14	0	8	0	6	318	1100	2	58	2184	4346	502	2582	24	206	126	444	2	0	0	20	16	2884	12	10	80	2466	16	30	2	14	2	0	4	0	2	0	2	18	2	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	
388216	sub-C015_preop3T_AAL_2601	54	48	39228	17904	8686	4180	15476	6150	2436	52	282	318	618	700	318	22	40	6	2426	622	632	396	0	12268	7968	4274	288	354	498	10	13958	11976	4294	2424	1630	496	1036	144	510	94	104	76	1578	134	744	30	1802	178	754	4	660	0	394	2	492	16	334	44	686	70	46	62	8	10	64	72	2822	996	82	64	700	126	6758	1744	1942	656	2606	1262	92	2	194	4	192	24	524	84	448	30	200	90	258	88	150	22	66	10	72	10	118	76	76	4	48	12	66	26	36	6	18	2	12	14	44	22	8	22	
305820	sub-C015_preop3T_AAL_2602	16	64	14252	39920	1230	2532	8440	6208	238	20	18	1858	216	3216	76	14	0	78	1108	2164	404	498	12268	0	1418	4750	140	216	2	252	7166	17202	440	5732	200	1622	68	498	24	422	20	272	58	384	460	40	28	730	36	18	6	4	8	2	4	32	14	150	30	162	0	198	0	622	0	68	1024	3498	18	134	128	728	176	2994	130	1208	170	2544	0	6	4	72	4	54	12	180	14	78	8	168	92	126	74	100	2	2	38	4	60	118	46	14	26	52	6	150	24	50	52	0	4	4	38	18	46	76	
311848	sub-C015_preop3T_AAL_2611	6	12	5508	1428	22988	6774	968	238	6800	368	4	0	54	14	5242	182	2	0	12	2	4678	3542	7968	1418	0	7432	8234	4014	270	16	7410	5092	1942	190	822	342	2910	2576	630	504	690	1736	1536	774	398	294	1944	574	770	68	610	0	450	0	764	84	102	6	466	6	14	2	6	2	12	0	1160	858	4	14	5786	826	12532	1606	4284	40	2798	372	8	0	38	10	262	420	372	2	1198	426	156	28	212	16	72	12	152	4	12	6	108	10	2	2	20	2	82	2	6	2	44	2	2	2	32	0	4	16	
247080	sub-C015_preop3T_AAL_2612	0	6	3648	2416	7332	18512	238	202	258	286	6	0	30	6	170	34	0	0	12	4	2958	5156	4274	4750	7432	0	1950	4194	14	34	5760	11642	226	2576	242	728	346	1816	116	704	212	1890	374	790	302	284	86	862	120	108	40	38	6	10	40	186	8	246	22	208	0	58	0	26	0	52	762	2540	2	56	2048	8624	560	6000	106	2858	460	2954	2	0	2	154	86	386	10	190	166	426	8	94	18	108	18	98	6	6	18	4	10	136	16	10	16	68	8	140	4	8	74	10	0	6	38	28	64	88	
244920	sub-C015_preop3T_AAL_2701	2	62	138	324	19754	2456	72	108	3086	352	8	0	62	18	4276	124	2	0	12	14	8312	3212	288	140	8234	1950	0	3630	1312	14	1590	1086	202	84	86	90	3104	3638	1136	820	4508	2742	1088	406	240	98	1634	330	756	28	832	2	764	0	1254	120	34	12	494	18	10	2	2	4	18	2	382	436	4	34	9394	1910	9860	2524	948	54	1500	588	2	0	26	12	1850	920	1238	6	3524	930	676	50	98	24	18	14	28	2	32	12	48	20	8	2	6	2	2	16	4	6	2	2	12	12	18	4	2	2	
158424	sub-C015_preop3T_AAL_2702	0	14	88	34	3026	9064	22	32	146	1272	4	0	20	12	108	990	0	0	4	0	3130	7512	354	216	4014	4194	3630	0	14	396	2256	2752	302	418	180	150	244	1168	70	3222	188	4542	222	692	56	286	54	616	22	160	10	20	2	14	12	184	6	108	6	108	0	26	0	32	0	22	252	588	0	18	2536	4878	356	5074	30	822	174	486	0	0	0	56	42	3778	4	72	116	3306	4	40	0	16	2	2	2	2	0	0	0	36	2	0	4	8	0	16	0	0	14	0	0	0	2	2	10	16	
196812	sub-C015_preop3T_AAL_3001	964	4	3386	68	4096	8	2688	54	2532	2	4088	0	7994	8	10794	6	3888	2	1764	10	1156	8	498	2	270	14	1312	14	0	0	8	4	0	4	68	72	164	20	206	4	938	8	1024	14	608	22	2202	10	2130	20	2330	0	1338	0	1480	4	434	2	1112	6	62	0	32	0	86	0	808	30	0	0	318	30	12910	50	156	14	350	70	1688	0	3082	2	7016	4	5116	2	4088	2	2194	2	248	10	16	4	6	4	6	0	92	8	8	0	10	2	6	2	2	0	4	0	0	0	4	0	0	0	
182472	sub-C015_preop3T_AAL_3002	0	64	18	938	44	1412	12	198	34	212	0	2802	0	5100	14	7094	0	5006	6	316	14	498	10	252	16	34	14	396	0	0	8	12	2	6	150	194	82	484	4	602	4	316	168	6322	132	5694	10	1532	88	4216	6	94	0	84	0	296	0	298	8	792	0	88	0	2584	0	46	152	1204	0	0	14	132	54	14310	14	252	4	146	2	2274	2	8760	2	8084	0	3294	0	2338	0	1056	8	36	8	10	2	0	0	2	10	106	6	2	16	4	2	4	6	2	24	6	0	2	6	14	16	24	
304400	sub-C015_preop3T_AAL_4001	0	16	15646	14258	4984	3698	2498	1136	12	8	6	32	24	64	16	10	0	2	6606	5812	4690	3210	13958	7166	7410	5760	1590	2256	8	8	0	19804	10556	4144	3264	452	640	54	590	284	64	252	1068	48	598	6	832	72	6	0	2	0	2	0	16	2	4	2	8	10	0	0	0	2	0	4	3862	1112	134	108	1478	486	64	232	10	86	48	74	0	4	0	4	100	266	4	2	144	256	2	2	8	6	6	0	2	0	2	0	8	4	2	0	0	0	2	2	4	0	0	0	0	0	4	2	0	0	
361104	sub-C015_preop3T_AAL_4002	2	8	19450	24216	4800	5668	6710	1928	142	4	8	68	124	110	56	36	0	2	4514	3664	2870	5496	11976	17202	5092	11642	1086	2752	4	12	19804	0	1398	9694	356	3094	72	560	38	944	26	558	68	300	744	26	46	928	26	6	2	0	2	0	4	8	2	4	22	14	0	4	0	4	0	2	1654	6214	14	292	624	1580	100	260	42	70	70	176	2	4	6	4	6	440	8	8	44	456	2	8	10	10	10	4	0	0	2	0	8	6	4	2	0	0	0	2	4	0	2	0	0	0	4	2	0	0	
171844	sub-C015_preop3T_AAL_4011	14	658	2738	2400	1036	270	124	218	6	8	2	12	30	14	4	2	0	0	6540	3854	484	252	4294	440	1942	226	202	302	0	2	10556	1398	0	5934	7052	940	1330	90	1328	76	10	42	2624	96	2278	32	1992	118	24	10	4	0	0	0	2	4	16	482	36	654	0	0	0	0	0	0	15604	2552	1854	880	204	86	30	60	6	86	132	244	2	6	2	8	114	40	6	2	182	40	4	2	46	154	14	40	6	18	48	6	46	80	14	2	8	10	0	24	8	4	2	0	4	12	24	2	0	2	
229552	sub-C015_preop3T_AAL_4012	200	206	2452	9244	92	354	686	138	0	2	10	2	26	16	0	10	2	0	5794	11174	142	1254	2424	5732	190	2576	84	418	4	6	4144	9694	5934	0	1304	7036	136	1118	116	1082	2	324	306	796	1602	52	166	1990	78	4	18	0	0	2	2	18	656	494	582	334	0	2	0	0	0	4	6750	17496	3014	3738	278	742	22	94	8	36	478	362	4	0	8	2	0	94	10	0	16	154	4	2	36	34	24	2	34	2	18	6	12	12	6	4	2	0	0	0	2	0	2	0	4	4	24	2	0	0	
408840	sub-C015_preop3T_AAL_4021	0	58	1342	544	740	528	276	298	310	114	12	8	338	216	156	160	10	30	426	212	134	90	1630	200	822	242	86	180	68	150	3264	356	7052	1304	0	24584	6524	3698	2690	76	112	188	19522	13794	13192	12008	4530	1404	14298	5684	1282	14	26	2	116	114	16	122	1492	784	0	0	0	0	0	0	23400	15780	6	144	746	1140	1442	1342	654	1384	1730	2750	110	66	230	294	284	174	212	92	364	92	66	36	244	912	160	310	54	358	296	176	210	720	116	20	50	32	18	122	26	44	14	6	92	134	80	30	14	16	
478552	sub-C015_preop3T_AAL_4022	0	16	574	2348	1002	806	412	358	980	282	26	8	366	302	334	248	6	38	178	146	46	220	496	1622	342	728	90	150	72	194	452	3094	940	7036	24584	0	8632	9888	196	2642	106	720	17864	20176	15114	14570	2212	6784	13926	5900	732	28	20	12	34	702	38	42	1346	782	0	0	0	0	0	4	19420	29302	20	32	868	1208	2144	2216	662	1644	2078	2882	104	100	216	394	162	316	202	130	148	324	64	72	222	736	152	246	64	294	262	132	174	588	118	14	54	30	16	114	28	46	22	6	68	90	60	30	18	18	
548280	sub-C015_preop3T_AAL_4101	2186	346	3856	522	7826	2096	2228	320	6790	896	64	12	2042	56	3062	348	2	4	2610	170	3058	190	1036	68	2910	346	3104	244	164	82	640	72	1330	136	6524	8632	0	15776	15988	1736	9334	2140	10892	10278	4598	4022	8444	4880	2414	726	364	6	504	0	7106	728	1388	144	1258	92	56	20	10	4	96	20	10410	10744	1116	54	9010	784	17536	2878	8000	388	18410	3200	10	2	34	90	3636	722	368	54	12004	1012	1702	238	516	260	390	114	66	32	364	86	616	244	284	52	376	70	232	52	330	62	14	6	128	138	216	66	12	16	
611780	sub-C015_preop3T_AAL_4102	24	498	236	2366	7588	9694	298	1124	5284	4952	40	0	268	328	2606	2684	2	2	36	34	1402	1380	144	498	2576	1816	3638	1168	20	484	54	560	90	1118	3698	9888	15776	0	1324	19896	1504	19626	8398	19048	4614	7542	3084	16868	1570	1942	66	426	38	664	526	15184	28	358	140	242	0	46	0	12	0	90	5746	14210	20	16	1744	8644	8432	16982	226	1764	2720	16666	6	8	14	232	178	5066	28	404	926	7626	32	5108	132	556	102	450	38	32	138	92	134	592	74	110	70	136	14	134	46	84	70	8	68	68	182	52	32	68	
245000	sub-C015_preop3T_AAL_4111	54	52	590	98	1752	390	450	30	1294	94	8	0	446	10	864	72	2	2	212	50	1680	40	510	24	630	116	1136	70	206	4	590	38	1328	116	2690	196	15988	1324	0	356	7840	418	4526	174	1186	62	8076	136	742	24	324	2	670	0	9100	144	16	62	350	86	0	4	0	4	14	2	5016	328	36	36	2622	110	3732	474	1026	158	5018	802	6	0	26	8	5182	70	142	10	8912	126	1462	22	3358	1254	1254	302	168	354	4806	166	3724	1528	526	26	256	46	122	44	294	102	18	6	148	316	702	162	10	10	
298240	sub-C015_preop3T_AAL_4112	20	12	74	672	1106	4464	44	138	786	2028	6	0	22	62	220	1092	0	6	34	26	584	3088	94	422	504	704	820	3222	4	602	284	944	76	1082	76	2642	1736	19896	356	0	262	12798	550	9004	1000	4170	468	9900	76	2332	18	682	14	630	106	15362	20	18	20	106	2	2	2	2	0	26	370	6632	14	2	520	1538	1074	5480	48	746	346	3578	0	18	0	94	36	7552	2	522	134	9236	6	2166	136	160	56	78	32	560	160	450	148	464	28	14	44	86	30	230	28	44	184	22	60	164	52	38	88	132	
176624	sub-C015_preop3T_AAL_4201	10	8	316	104	4180	532	556	62	1088	124	14	0	550	28	1228	66	0	2	26	6	4624	174	104	20	690	212	4508	188	938	4	64	26	10	2	112	106	9334	1504	7840	262	0	856	676	90	534	38	964	66	1130	10	718	6	394	0	1168	90	6	16	80	14	0	0	0	2	8	4	102	70	6	2	5046	502	8234	764	3116	142	6694	784	0	2	10	18	5518	230	510	22	8016	290	388	36	198	46	98	22	148	10	104	32	158	56	38	6	48	6	106	16	40	6	10	8	54	34	42	22	4	6	
