data	data	360896	367616	656992	944080	225812	399700	334788	304464	121192	86172	156296	156236	334688	241056	309944	182612	134504	85332	283324	267972	51364	110508	427848	561596	129808	395168	128828	257448	286512	176880	162220	154032	153172	213108	613828	541372	363888	503208	193160	291240	60988	263924	677584	636776	413036	487796	423088	451680	518900	373276	361524	161544	119656	76904	255552	382836	236952	283068	343352	310948	192412	148328	105908	132248	77636	142352	738672	702656	219488	80220	241476	534252	561164	759156	171792	186312	666148	640036	42864	72380	199884	157588	161212	116116	332796	266536	55936	120752	323488	219844	809140	514568	546640	590304	284948	216332	421104	245576	603756	624792	425044	178508	580984	533672	342296	273456	180312	268456	159216	114144	295296	328024	716936	292068	239072	135232	
data	data	sub-C012_preop3T_AAL_2001	sub-C012_preop3T_AAL_2002	sub-C012_preop3T_AAL_2101	sub-C012_preop3T_AAL_2102	sub-C012_preop3T_AAL_2111	sub-C012_preop3T_AAL_2112	sub-C012_preop3T_AAL_2201	sub-C012_preop3T_AAL_2202	sub-C012_preop3T_AAL_2211	sub-C012_preop3T_AAL_2212	sub-C012_preop3T_AAL_2301	sub-C012_preop3T_AAL_2302	sub-C012_preop3T_AAL_2311	sub-C012_preop3T_AAL_2312	sub-C012_preop3T_AAL_2321	sub-C012_preop3T_AAL_2322	sub-C012_preop3T_AAL_2331	sub-C012_preop3T_AAL_2332	sub-C012_preop3T_AAL_2401	sub-C012_preop3T_AAL_2402	sub-C012_preop3T_AAL_2501	sub-C012_preop3T_AAL_2502	sub-C012_preop3T_AAL_2601	sub-C012_preop3T_AAL_2602	sub-C012_preop3T_AAL_2611	sub-C012_preop3T_AAL_2612	sub-C012_preop3T_AAL_2701	sub-C012_preop3T_AAL_2702	sub-C012_preop3T_AAL_3001	sub-C012_preop3T_AAL_3002	sub-C012_preop3T_AAL_4001	sub-C012_preop3T_AAL_4002	sub-C012_preop3T_AAL_4011	sub-C012_preop3T_AAL_4012	sub-C012_preop3T_AAL_4021	sub-C012_preop3T_AAL_4022	sub-C012_preop3T_AAL_4101	sub-C012_preop3T_AAL_4102	sub-C012_preop3T_AAL_4111	sub-C012_preop3T_AAL_4112	sub-C012_preop3T_AAL_4201	sub-C012_preop3T_AAL_4202	sub-C012_preop3T_AAL_5001	sub-C012_preop3T_AAL_5002	sub-C012_preop3T_AAL_5011	sub-C012_preop3T_AAL_5012	sub-C012_preop3T_AAL_5021	sub-C012_preop3T_AAL_5022	sub-C012_preop3T_AAL_5101	sub-C012_preop3T_AAL_5102	sub-C012_preop3T_AAL_5201	sub-C012_preop3T_AAL_5202	sub-C012_preop3T_AAL_5301	sub-C012_preop3T_AAL_5302	sub-C012_preop3T_AAL_5401	sub-C012_preop3T_AAL_5402	sub-C012_preop3T_AAL_6001	sub-C012_preop3T_AAL_6002	sub-C012_preop3T_AAL_6101	sub-C012_preop3T_AAL_6102	sub-C012_preop3T_AAL_6201	sub-C012_preop3T_AAL_6202	sub-C012_preop3T_AAL_6211	sub-C012_preop3T_AAL_6212	sub-C012_preop3T_AAL_6221	sub-C012_preop3T_AAL_6222	sub-C012_preop3T_AAL_6301	sub-C012_preop3T_AAL_6302	sub-C012_preop3T_AAL_6401	sub-C012_preop3T_AAL_6402	sub-C012_preop3T_AAL_7001	sub-C012_preop3T_AAL_7002	sub-C012_preop3T_AAL_7011	sub-C012_preop3T_AAL_7012	sub-C012_preop3T_AAL_7021	sub-C012_preop3T_AAL_7022	sub-C012_preop3T_AAL_7101	sub-C012_preop3T_AAL_7102	sub-C012_preop3T_AAL_8101	sub-C012_preop3T_AAL_8102	sub-C012_preop3T_AAL_8111	sub-C012_preop3T_AAL_8112	sub-C012_preop3T_AAL_8121	sub-C012_preop3T_AAL_8122	sub-C012_preop3T_AAL_8201	sub-C012_preop3T_AAL_8202	sub-C012_preop3T_AAL_8211	sub-C012_preop3T_AAL_8212	sub-C012_preop3T_AAL_8301	sub-C012_preop3T_AAL_8302	sub-C012_preop3T_AAL_9001	sub-C012_preop3T_AAL_9002	sub-C012_preop3T_AAL_9011	sub-C012_preop3T_AAL_9012	sub-C012_preop3T_AAL_9021	sub-C012_preop3T_AAL_9022	sub-C012_preop3T_AAL_9031	sub-C012_preop3T_AAL_9032	sub-C012_preop3T_AAL_9041	sub-C012_preop3T_AAL_9042	sub-C012_preop3T_AAL_9051	sub-C012_preop3T_AAL_9052	sub-C012_preop3T_AAL_9061	sub-C012_preop3T_AAL_9062	sub-C012_preop3T_AAL_9071	sub-C012_preop3T_AAL_9072	sub-C012_preop3T_AAL_9081	sub-C012_preop3T_AAL_9082	sub-C012_preop3T_AAL_9100	sub-C012_preop3T_AAL_9110	sub-C012_preop3T_AAL_9120	sub-C012_preop3T_AAL_9130	sub-C012_preop3T_AAL_9140	sub-C012_preop3T_AAL_9150	sub-C012_preop3T_AAL_9160	sub-C012_preop3T_AAL_9170	
360896	sub-C012_preop3T_AAL_2001	0	1434	10578	1338	10	2	17948	106	4	0	14866	2	3708	2	464	0	10818	2	9640	2046	2	0	70	26	2	0	4	0	3060	0	4	0	4	686	4	0	40	14	18	4	18	4	26	0	8	4	20	30	40	8	384	0	18	0	290	10	19588	72	370	20	9068	0	7020	0	2602	0	24	22	13582	558	542	6	5016	38	976	2	16004	308	144	0	3600	0	1452	0	4624	0	8	2	2596	0	2010	268	722	314	2158	56	1662	102	1628	216	588	130	936	346	762	76	316	78	298	80	206	112	568	156	506	144	
367616	sub-C012_preop3T_AAL_2002	1434	0	348	15158	34	250	44	21158	34	20	8	9630	64	1682	52	216	0	3806	1396	1842	4	164	70	578	42	142	26	92	18	430	12	8	1812	1294	14	16	88	498	8	302	2	512	42	72	10	32	12	226	26	30	34	24	10	20	16	88	556	28374	328	3868	0	7956	0	5636	0	4812	4394	432	6634	8146	312	1940	80	2860	36	2264	520	19958	0	32	0	294	0	64	26	2032	0	52	34	1164	316	3184	230	866	140	3156	190	286	244	2540	196	56	298	310	110	162	68	134	1390	552	286	306	812	166	274	782	
656992	sub-C012_preop3T_AAL_2101	10578	348	0	34984	2596	3144	43608	2038	3136	26	7532	8	10796	264	3810	116	4196	0	33270	7106	44	58	47722	24924	110	2824	28	104	2708	32	7366	8398	6618	4690	2472	164	586	124	178	46	30	34	1904	222	460	170	684	152	104	112	214	208	38	34	106	38	306	104	122	206	18	2	0	0	12	0	3412	468	1742	44	2410	3426	5640	2914	692	496	11216	836	0	96	592	2	884	0	84	52	4	4	142	34	1420	352	532	356	2408	126	422	96	1088	404	276	76	628	294	1180	82	258	76	166	32	142	132	482	62	150	34	
944080	sub-C012_preop3T_AAL_2102	1338	15158	34984	0	3168	10154	9594	35746	1152	1130	392	9500	1154	11746	898	2096	30	2842	14816	40348	80	262	26342	69860	1324	8362	154	396	78	2486	6634	9460	2246	7760	306	1026	322	2194	74	892	22	914	494	1346	72	876	256	1258	210	572	162	642	26	222	26	432	152	1724	154	1904	14	256	0	118	8	76	764	3290	4538	132	3156	14120	1398	22790	156	5144	2802	30968	0	484	12	360	14	144	32	514	0	144	48	386	1020	2210	664	1018	944	2252	578	206	748	2616	562	184	1220	1182	910	1586	344	740	3726	1636	356	446	1166	808	2180	2902	
225812	sub-C012_preop3T_AAL_2111	10	34	2596	3168	0	2086	310	118	8710	10	16	6	148	132	8694	84	0	0	10	28	2328	834	3646	4216	7670	4606	12098	406	2766	24	684	338	0	4	116	20	1158	734	2568	108	886	482	822	38	408	42	810	134	940	48	636	22	62	6	54	28	4	16	104	52	2	2	0	0	0	0	22	88	18	2	7254	2728	12542	500	1914	228	2462	670	0	40	0	24	3556	18	884	2	1110	40	452	4	246	46	66	54	440	162	96	26	200	90	62	4	140	44	154	24	54	22	70	18	66	36	66	10	48	22	
399700	sub-C012_preop3T_AAL_2112	2	250	3144	10154	2086	0	744	1660	316	4926	0	6	196	372	222	8046	0	0	8	26	8	3844	3128	7102	2168	21100	334	13852	4	2254	456	448	86	130	1258	284	1728	10848	14	5022	2	7982	2368	5472	338	1694	1074	5694	192	934	22	788	2	524	4	3986	4	106	16	736	0	0	0	0	0	2	808	1342	6	30	1502	18506	100	23664	4	2934	86	3710	0	442	0	14	8	3218	24	318	0	1284	56	316	58	204	40	22	64	374	68	32	32	548	56	4	152	34	82	144	28	38	452	184	48	40	54	124	148	282	
334788	sub-C012_preop3T_AAL_2201	17948	44	43608	9594	310	744	0	788	5012	18	5578	0	23242	42	6868	22	924	0	2626	488	0	0	9010	8310	12	596	4	22	1718	6	144	1516	30	756	20	18	482	22	60	6	26	8	96	74	18	42	98	44	74	16	414	30	20	8	294	4	1424	38	270	60	3332	0	508	0	1654	0	88	84	54	18	2710	966	2582	728	802	164	2262	208	20	14	210	2	478	0	2084	10	10	0	2274	8	296	32	104	36	614	40	46	14	214	78	78	0	176	42	176	36	60	18	102	34	30	28	80	28	78	38	
304464	sub-C012_preop3T_AAL_2202	106	21158	2038	35746	118	1660	788	0	50	5970	14	11660	76	21736	52	3044	0	1086	928	106	6	14	826	6008	38	404	46	150	0	864	12	8	6	4	92	38	188	1322	46	340	8	454	88	246	8	132	110	182	64	68	48	58	8	96	14	308	50	3610	64	2674	2	2210	0	596	2	2150	128	140	122	28	404	5542	112	4372	50	660	388	5840	0	58	0	268	4	26	40	1168	0	48	54	940	62	76	46	20	106	196	72	14	42	150	34	6	102	48	52	54	24	12	222	114	32	42	50	62	84	120	
121192	sub-C012_preop3T_AAL_2211	4	34	3136	1152	8710	316	5012	50	0	12	8	4	1622	24	10188	14	0	0	18	16	232	4	408	560	22	180	578	12	1026	4	6	2	0	0	36	12	546	60	454	4	144	30	494	38	206	22	460	38	590	8	524	12	70	6	32	0	4	20	136	14	8	0	0	0	0	0	24	24	22	6	3264	390	7858	394	3028	106	3798	212	0	8	0	2	1212	0	196	2	150	0	86	2	312	42	78	52	552	40	38	14	208	80	94	4	208	60	198	26	72	14	102	12	26	44	74	28	76	36	
86172	sub-C012_preop3T_AAL_2212	0	20	26	1130	10	4926	18	5970	12	0	0	0	10	1078	14	6958	0	0	8	16	4	274	8	126	2	208	10	320	0	1680	0	2	0	2	66	30	106	1106	34	130	4	190	338	1448	8	274	120	1658	34	160	28	164	4	650	4	518	2	6	8	46	0	0	0	0	0	8	14	40	6	0	6	2716	26	5358	6	252	140	2146	0	22	0	58	2	942	26	292	0	224	32	124	12	40	8	6	38	94	30	4	8	194	10	2	22	14	6	22	4	2	50	22	6	14	14	16	16	24	
156296	sub-C012_preop3T_AAL_2301	14866	8	7532	392	16	0	5578	14	8	0	0	0	10754	0	594	0	9808	0	5012	318	0	0	770	38	2	0	0	0	3056	0	10	4	0	2	2	0	62	0	8	0	6	0	10	0	10	0	4	4	78	0	322	0	36	2	72	0	2786	8	380	8	1890	0	2200	0	208	0	94	12	48	6	676	0	2540	0	72	0	296	8	174	0	2048	0	1532	0	1728	0	16	0	1744	0	30	10	18	12	58	2	8	2	20	8	8	2	18	10	22	2	6	0	6	0	4	2	18	2	6	2	
156236	sub-C012_preop3T_AAL_2302	2	9630	8	9500	6	6	0	11660	4	0	0	0	6	13216	4	140	0	5134	2	614	0	0	10	2722	0	4	2	0	6	8578	0	0	0	0	26	16	8	42	2	40	0	12	4	54	0	192	4	6	4	214	4	170	0	18	0	134	2	998	6	658	0	526	0	924	0	510	8	254	2	0	2	150	12	4032	0	232	26	504	0	450	0	1004	0	78	0	3032	0	18	0	2146	6	20	6	2	14	50	10	4	4	52	4	0	16	4	12	14	2	2	42	14	2	4	12	10	14	20	
334688	sub-C012_preop3T_AAL_2311	3708	64	10796	1154	148	196	23242	76	1622	10	10754	6	0	14	20666	4	224	0	1336	258	0	4	2268	580	20	162	8	8	18360	4	20	24	0	0	228	168	1586	98	198	16	72	30	2790	36	548	152	2450	34	2406	62	3662	20	600	6	224	8	1218	62	2354	82	460	0	4	0	172	0	678	220	142	20	3986	290	21104	260	3572	80	8572	242	286	14	360	4	1068	0	1340	4	98	0	1816	4	976	82	318	158	1956	34	146	34	734	150	224	26	624	162	624	88	186	52	230	76	72	92	268	74	230	86	
241056	sub-C012_preop3T_AAL_2312	2	1682	264	11746	132	372	42	21736	24	1078	0	13216	14	0	14	10928	0	344	10	106	0	8	224	5442	34	300	42	32	8	9506	12	8	2	6	126	52	80	554	18	238	4	202	50	416	8	862	46	92	34	874	22	730	4	112	0	590	8	2324	26	2514	2	192	0	156	0	410	52	1044	10	0	76	3556	56	14142	24	1030	150	3168	0	1446	0	1252	2	46	20	2564	2	30	22	2036	40	92	32	12	140	248	62	6	26	232	38	8	84	32	62	60	24	16	168	70	8	28	34	54	54	90	
309944	sub-C012_preop3T_AAL_2321	464	52	3810	898	8694	222	6868	52	10188	14	594	4	20666	14	0	8	62	0	114	72	1132	8	702	522	60	188	2732	20	15522	2	14	20	0	0	152	82	1568	190	2310	28	520	74	4276	32	752	76	4058	40	2674	26	2908	16	434	8	238	10	418	40	796	48	112	0	0	0	28	0	304	112	130	8	3262	334	21570	298	4318	96	7506	324	98	18	1394	8	9908	0	1312	4	810	2	434	4	988	72	270	128	1724	44	124	40	754	126	190	18	538	138	542	72	172	38	242	76	76	96	214	70	234	100	
