1.155474000000000000e+06 9.482760000000000000e+05 1.109404000000000000e+06 1.174512000000000000e+06 1.001750000000000000e+06 4.868100000000000000e+05 5.484160000000000000e+05 9.796720000000000000e+05 1.309070000000000000e+06 7.447360000000000000e+05 8.946680000000000000e+05 6.141280000000000000e+05 7.714500000000000000e+05 4.050000000000000000e+05 3.955200000000000000e+05 7.406240000000000000e+05 9.284660000000000000e+05 7.692580000000000000e+05 7.647220000000000000e+05 2.198600000000000000e+06 5.689700000000000000e+05 5.793040000000000000e+05 6.468840000000000000e+05
1.356200000000000000e+04 1.399800000000000000e+04 9.022000000000000000e+03 1.660000000000000000e+04 1.424200000000000000e+04 2.860000000000000000e+02 5.672000000000000000e+03 1.103400000000000000e+04 1.648200000000000000e+04 1.050200000000000000e+04 1.144400000000000000e+04 5.000000000000000000e+02 1.908000000000000000e+03 4.776000000000000000e+03 1.680000000000000000e+03 2.642000000000000000e+03 4.326000000000000000e+03 3.136000000000000000e+03 1.596000000000000000e+03 1.886400000000000000e+04 1.626000000000000000e+03 4.148000000000000000e+03 4.672000000000000000e+03
8.900000000000006517e-02 6.100000000000004030e-02 6.200000000000004119e-02 8.300000000000005984e-02 7.000000000000004829e-02 7.300000000000005096e-02 8.500000000000006162e-02 8.700000000000006339e-02 7.000000000000004829e-02 7.900000000000005629e-02 5.700000000000003675e-02 7.500000000000005274e-02 8.700000000000006339e-02 1.270000000000000850e-01 1.710000000000001241e-01 7.700000000000005451e-02 8.400000000000006073e-02 7.100000000000004918e-02 7.900000000000005629e-02 5.800000000000003764e-02 5.300000000000003320e-02 9.700000000000007228e-02 6.800000000000004652e-02
2.200000000000000913e-02 4.400000000000002520e-02 2.300000000000001002e-02 2.200000000000000913e-02 3.200000000000001454e-02 5.700000000000003675e-02 3.200000000000001454e-02 3.000000000000001624e-02 3.300000000000001543e-02 3.200000000000001454e-02 3.700000000000001898e-02 5.800000000000003764e-02 6.400000000000004297e-02 1.000000000000000749e-01 1.060000000000000803e-01 2.000000000000000736e-02 4.000000000000002165e-02 3.900000000000002076e-02 3.500000000000001721e-02 2.600000000000001268e-02 4.600000000000002698e-02 3.200000000000001454e-02 3.000000000000001624e-02
